split,environment,path_num,condition_id,source_id,stage1_safe_cost,teacher_safe_cost,stage1_mode,teacher_mode,teacher_valid,B_cost_only_safe_cost,B_cost_only_mode,B_cost_only_recovery,D_induced_coupling_safe_cost,D_induced_coupling_mode,D_induced_coupling_recovery
train,env000013,2,5,1,2.1759116649627686,0.3922535479068756,1,1,True,0.07449005544185638,1,1.1781526803970337,1.1605418920516968,1,0.5692625641822815
train,env000013,2,5,2,2.166273593902588,0.3452584147453308,1,1,True,0.08403044193983078,1,1.1434519290924072,1.1018189191818237,1,0.5845391750335693
train,env000013,2,5,3,1.9241188764572144,0.39251378178596497,-1,0,True,0.0730697363615036,1,1.2085682153701782,1.177926778793335,-1,0.487196147441864
train,env000028,4,6,0,2.74027419090271,0.5351583361625671,1,1,True,0.0707584023475647,-1,1.2106012105941772,1.842686414718628,1,0.40704789757728577
train,env000028,4,6,1,3.60914945602417,0.595589280128479,1,1,True,0.15374337136745453,-1,1.146619200706482,1.6408227682113647,1,0.653156578540802
train,env000028,4,6,2,2.190516233444214,0.9438774585723877,1,0,True,0.0956222340464592,-1,1.680433750152588,1.381018042564392,1,0.6493446230888367
train,env000028,4,6,3,3.5717852115631104,0.5615548491477966,1,1,True,0.06597276777029037,-1,1.1646326780319214,1.5557947158813477,1,0.669713020324707
train,env000076,2,7,0,9.494023323059082,0.9233059287071228,1,1,True,0.8991778492927551,1,1.0028151273727417,1.415373682975769,1,0.9425872564315796
train,env000076,2,7,1,10.725769996643066,1.212522268295288,0,1,True,0.7526399493217468,1,1.0483412742614746,1.2815419435501099,1,0.9927449226379395
train,env000076,2,7,2,6.130863666534424,0.8434320092201233,1,1,True,0.7740724682807922,1,1.013117790222168,0.988418698310852,1,0.9725790023803711
train,env000076,2,7,3,5.876985549926758,0.924647867679596,1,1,True,0.6616067290306091,1,1.0531145334243774,0.9563615322113037,1,0.9935961365699768
train,env000079,0,8,0,7.681881904602051,2.3083178997039795,-1,-1,True,0.19255219399929047,1,1.3937361240386963,6.753091812133789,0,0.17284433543682098
train,env000079,0,8,1,6.68557596206665,1.5052742958068848,1,1,True,0.1854248195886612,1,1.2547823190689087,3.442579746246338,1,0.626024603843689
train,env000079,0,8,2,6.472499847412109,1.3463757038116455,1,1,True,0.24091646075248718,1,1.2156519889831543,4.214797496795654,1,0.4404306709766388
train,env000079,0,8,3,6.892322063446045,1.4370150566101074,1,1,True,0.24312825500965118,1,1.218848705291748,5.009674072265625,1,0.3451039493083954
train,env000071,0,9,0,9.029141426086426,3.5165770053863525,-1,-1,True,3.7510054111480713,1,0.9574738144874573,7.879274845123291,-1,0.20859013497829437
train,env000071,0,9,1,9.767709732055664,4.17690372467041,-1,-1,True,3.6313416957855225,1,1.0975819826126099,7.062865257263184,-1,0.4838022291660309
train,env000071,0,9,2,9.48333740234375,3.665372371673584,-1,-1,True,3.710883617401123,1,0.9921774864196777,8.178165435791016,-1,0.22433479130268097
train,env000071,0,9,3,8.339317321777344,3.7316558361053467,-1,-1,True,3.9517505168914795,1,0.9522328972816467,6.1825385093688965,-1,0.468085378408432
heldout,env000017,2,10,0,3.8965446949005127,0.7134235501289368,-1,-1,True,2.3436357975006104,-1,0.48785728216171265,3.463330030441284,-1,0.13609744608402252
heldout,env000017,2,10,1,4.045975208282471,0.6752462387084961,-1,-1,True,1.9305377006530762,-1,0.627590537071228,3.2061429023742676,-1,0.24915450811386108
heldout,env000017,2,10,2,3.7188994884490967,0.5976135730743408,-1,-1,True,2.375493288040161,-1,0.4304015338420868,3.3646717071533203,-1,0.11348777264356613
heldout,env000017,2,10,3,3.911299705505371,0.561068058013916,-1,-1,True,7.042490482330322,1,-0.9346191883087158,4.232436656951904,0,-0.09585514664649963
heldout,env000077,4,11,0,1.3256398439407349,0.18614619970321655,-1,-1,True,1.5169484615325928,-1,-0.16788913309574127,1.1135529279708862,-1,0.1861238181591034
heldout,env000077,4,11,1,1.1015470027923584,0.1833718717098236,-1,-1,True,1.4839789867401123,-1,-0.4165131151676178,1.0100198984146118,-1,0.0996837168931961
heldout,env000077,4,11,2,1.3133841753005981,0.1854819655418396,-1,-1,True,1.351159691810608,-1,-0.0334918349981308,1.5423219203948975,-1,-0.20297658443450928
heldout,env000077,4,11,3,1.3925799131393433,0.20670785009860992,-1,-1,True,2.1031508445739746,-1,-0.5991969704627991,1.3041521310806274,-1,0.07456772774457932
heldout,env000090,2,12,0,4.578223705291748,2.231682062149048,-1,-1,True,4.947548866271973,-1,-0.1573912650346756,5.21344518661499,-1,-0.2707054018974304
heldout,env000090,2,12,1,5.056274890899658,2.1995506286621094,-1,-1,True,4.976687431335449,-1,0.02785969339311123,5.5410003662109375,-1,-0.16967877745628357
heldout,env000090,2,12,2,4.937841892242432,2.2014660835266113,-1,-1,True,5.072921276092529,-1,-0.04936433956027031,5.467099666595459,-1,-0.1934155970811844
heldout,env000090,2,12,3,5.1870832443237305,2.22341251373291,-1,-1,True,5.204294204711914,-1,-0.005807311739772558,5.266467571258545,-1,-0.02678581140935421
heldout,env000088,1,13,0,5.340078830718994,1.4334754943847656,-1,-1,True,11.277846336364746,1,-1.5199309587478638,5.772116661071777,-1,-0.11059167981147766
heldout,env000088,1,13,1,3.5460968017578125,1.268173336982727,-1,-1,True,7.170624256134033,0,-1.5911540985107422,3.638613700866699,-1,-0.040614575147628784
heldout,env000088,1,13,2,7.238331317901611,2.523914337158203,0,-1,True,6.078760623931885,1,0.2459626942873001,7.415397644042969,1,-0.037558477371931076
heldout,env000088,1,13,3,5.600737571716309,1.3028631210327148,-1,-1,True,7.582245826721191,1,-0.4610437750816345,6.133873462677002,-1,-0.12404640763998032
heldout,env000069,2,14,0,7.57900333404541,0.6352399587631226,-1,-1,True,7.586516380310059,-1,-0.0010819848394021392,8.883378982543945,-1,-0.1878485232591629
heldout,env000069,2,14,1,6.116338729858398,0.7192320227622986,-1,-1,True,7.4187140464782715,-1,-0.24130991101264954,10.276779174804688,-1,-0.7708649635314941
heldout,env000069,2,14,2,6.916601657867432,0.7917676568031311,-1,-1,True,7.734301567077637,-1,-0.13350564241409302,9.920998573303223,-1,-0.49052706360816956
heldout,env000069,2,14,3,3.5734641551971436,0.7708435654640198,-1,-1,True,5.566061973571777,-1,-0.7109766602516174,7.502562999725342,-1,-1.401937484741211
heldout,env000091,3,15,0,2.633730173110962,0.31046250462532043,-1,-1,True,2.5146853923797607,1,0.051240235567092896,2.558497190475464,0,0.03238239884376526
heldout,env000091,3,15,1,2.626011371612549,0.3170991539955139,1,1,True,3.8320772647857666,1,-0.522352397441864,3.504218816757202,1,-0.38035547733306885
heldout,env000091,3,15,2,2.425168752670288,0.31097227334976196,1,1,True,3.795987844467163,1,-0.6483877301216125,2.8399970531463623,1,-0.1962108463048935
heldout,env000091,3,15,3,3.0084774494171143,0.6075541377067566,1,1,True,2.9944405555725098,1,0.005846456624567509,6.001053333282471,1,-1.2464271783828735
heldout,env000046,4,16,0,3.1846563816070557,0.5519415140151978,-1,-1,True,2.4967641830444336,-1,0.26128625869750977,2.8340821266174316,-1,0.13316074013710022
heldout,env000046,4,16,1,2.573429822921753,0.5509148836135864,-1,-1,True,2.9777908325195312,-1,-0.19992981851100922,2.5527138710021973,-1,0.010242669843137264
heldout,env000046,4,16,2,2.514177083969116,0.5541817545890808,-1,-1,True,2.6854405403137207,-1,-0.08737952262163162,2.115849256515503,-1,0.20322898030281067
heldout,env000046,4,16,3,3.012528657913208,0.5514624118804932,-1,-1,True,2.522800922393799,-1,0.19899006187915802,3.522549629211426,-1,-0.20723576843738556
heldout,env000072,0,17,0,3.2876648902893066,0.9632185697555542,0,0,True,3.6824989318847656,-1,-0.1698615550994873,3.150275468826294,-1,0.05910630151629448
heldout,env000072,0,17,1,4.814708709716797,0.588309645652771,-1,-1,True,5.090285778045654,-1,-0.06520374864339828,4.054623126983643,-1,0.17984236776828766
heldout,env000072,0,17,2,4.941065311431885,1.6360623836517334,-1,0,True,4.836699485778809,-1,0.03157813474535942,4.707518100738525,0,0.07066474854946136
heldout,env000072,0,17,3,4.825949192047119,1.995906949043274,1,1,True,4.576417446136475,1,0.08817244321107864,4.902242183685303,1,-0.026958251371979713
heldout,env000087,3,18,0,9.392304420471191,4.03444766998291,0,-1,True,8.351511001586914,1,0.1942555457353592,9.305825233459473,1,0.016140630468726158
heldout,env000087,3,18,1,8.00337028503418,3.9517059326171875,-1,-1,True,8.523431777954102,1,-0.12835749983787537,7.684014320373535,-1,0.07882093638181686
heldout,env000087,3,18,2,7.897019386291504,3.91770601272583,-1,-1,True,9.499507904052734,1,-0.40270477533340454,8.290926933288574,-1,-0.09898882359266281
heldout,env000087,3,18,3,8.257915496826172,3.9108152389526367,-1,-1,True,9.93604850769043,1,-0.3860350251197815,9.032983779907227,0,-0.17829546332359314
heldout,env000092,2,19,0,6.57607889175415,2.146939516067505,1,1,True,10.629212379455566,1,-0.9151063561439514,7.4991230964660645,1,-0.208402618765831
heldout,env000092,2,19,1,6.619976997375488,2.1526870727539062,1,1,True,10.855709075927734,1,-0.9481659531593323,7.628852844238281,1,-0.22583621740341187
heldout,env000092,2,19,2,7.00738000869751,2.1435813903808594,1,1,True,12.290168762207031,1,-1.0861446857452393,7.703235626220703,1,-0.1430683434009552
heldout,env000092,2,19,3,6.652520656585693,2.1426773071289062,1,1,True,10.519463539123535,1,-0.8574450612068176,7.580320358276367,1,-0.2057276964187622
