split,environment,path_num,condition_id,source_id,stage1_safe_cost,teacher_safe_cost,stage1_mode,teacher_mode,teacher_valid,B_cost_only_safe_cost,B_cost_only_mode,B_cost_only_recovery,D_induced_coupling_safe_cost,D_induced_coupling_mode,D_induced_coupling_recovery
heldout,env000017,2,3,2,3.8539912700653076,0.7084817886352539,-1,-1,True,3.896299123764038,-1,-0.013450238853693008,3.6782822608947754,-1,0.05586026981472969
heldout,env000017,2,3,3,3.9913370609283447,0.6394962668418884,-1,-1,True,3.7823638916015625,-1,0.06234579160809517,3.6422948837280273,-1,0.10413447767496109
heldout,env000077,4,4,0,1.474953055381775,0.17828230559825897,-1,-1,True,1.1622811555862427,-1,0.241134375333786,1.2911566495895386,-1,0.14174485206604004
heldout,env000077,4,4,1,1.426378846168518,0.16083604097366333,-1,-1,True,1.2371193170547485,-1,0.14954811334609985,1.2634336948394775,-1,0.12875515222549438
heldout,env000077,4,4,2,1.5497924089431763,0.20736093819141388,-1,-1,True,1.3779709339141846,-1,0.12799273431301117,1.2732641696929932,-1,0.20599058270454407
heldout,env000077,4,4,3,0.9512587189674377,0.2560216784477234,-1,-1,True,1.1953985691070557,-1,-0.35116058588027954,0.9233306646347046,-1,0.04017055034637451
heldout,env000090,2,5,0,4.808902740478516,2.465777635574341,-1,-1,True,4.693576812744141,-1,0.04921885207295418,4.90626335144043,-1,-0.041551604866981506
heldout,env000090,2,5,1,5.925668239593506,2.1969311237335205,-1,-1,True,5.216633319854736,-1,0.19015416502952576,5.560816287994385,-1,0.09784866869449615
heldout,env000090,2,5,2,5.3090739250183105,2.174522638320923,-1,-1,True,4.826144218444824,-1,0.15406662225723267,5.002508640289307,-1,0.09780196845531464
heldout,env000090,2,5,3,5.104772567749023,2.2058701515197754,-1,-1,True,4.942261695861816,-1,0.056059449911117554,4.9053425788879395,-1,0.06879499554634094
heldout,env000088,1,6,0,4.8013596534729,1.2378116846084595,-1,-1,True,10.802453994750977,-1,-1.684022307395935,6.607224941253662,-1,-0.5067604780197144
heldout,env000088,1,6,1,9.255301475524902,1.1364332437515259,1,1,True,8.915690422058105,-1,0.041829854249954224,7.235742568969727,0,0.24874883890151978
heldout,env000088,1,6,2,6.863266468048096,1.0839651823043823,1,1,True,7.168118000030518,1,-0.05274885892868042,11.802884101867676,1,-0.8547084927558899
heldout,env000088,1,6,3,4.648861885070801,1.7226459980010986,-1,-1,True,12.57261848449707,-1,-2.707850933074951,7.138574600219727,-1,-0.8508301377296448
heldout,env000069,2,7,0,5.747584342956543,0.6782270669937134,-1,-1,True,6.509028434753418,-1,-0.15020525455474854,6.435632228851318,-1,-0.13572683930397034
heldout,env000069,2,7,1,6.086954116821289,0.7408707737922668,-1,-1,True,6.5793352127075195,-1,-0.09210127592086792,8.902748107910156,-1,-0.5267022252082825
heldout,env000069,2,7,2,5.33612585067749,0.4990127682685852,-1,-1,True,7.697694301605225,-1,-0.48821860551834106,9.546123504638672,-1,-0.8703534007072449
heldout,env000069,2,7,3,5.463579177856445,0.8907642364501953,-1,-1,True,8.921778678894043,-1,-0.7562518119812012,8.532140731811523,-1,-0.6710443496704102
heldout,env000091,3,8,0,2.8232004642486572,0.29744672775268555,1,1,True,2.78821063041687,1,0.01385322492569685,2.824866533279419,1,-0.0006596324383281171
heldout,env000091,3,8,1,2.9470374584198,0.28992265462875366,1,0,True,2.956608295440674,1,-0.0036019659601151943,2.9519739151000977,1,-0.0018578259041532874
heldout,env000091,3,8,2,2.9244024753570557,0.281167596578598,1,0,True,2.808769464492798,1,0.04374677687883377,2.9502310752868652,1,-0.009771586395800114
heldout,env000091,3,8,3,2.8386058807373047,0.3029699921607971,1,1,True,2.718846321105957,1,0.04723058268427849,2.7074670791625977,1,0.05171830952167511
heldout,env000046,4,9,0,3.305405855178833,0.5725955367088318,-1,-1,True,3.114478826522827,-1,0.06986472010612488,3.124157190322876,-1,0.0663231760263443
heldout,env000046,4,9,1,2.7972733974456787,0.6047365665435791,-1,-1,True,2.244365692138672,-1,0.2521771490573883,2.6785061359405518,-1,0.054168879985809326
heldout,env000046,4,9,2,2.8047752380371094,0.26192209124565125,-1,-1,True,2.5152835845947266,-1,0.11384521424770355,1.852952241897583,-1,0.37431299686431885
heldout,env000046,4,9,3,3.1999547481536865,0.5808858871459961,-1,-1,True,2.6923415660858154,-1,0.19381436705589294,3.042346239089966,-1,0.060177307575941086
heldout,env000072,0,10,0,5.572100639343262,1.8532720804214478,-1,-1,True,4.393385410308838,-1,0.3169587254524231,6.061422824859619,0,-0.13157965242862701
heldout,env000072,0,10,1,5.051319122314453,1.8346160650253296,-1,-1,True,4.931976795196533,-1,0.03710082173347473,4.864823341369629,-1,0.057977307587862015
heldout,env000072,0,10,2,5.3877272605896,1.2195460796356201,-1,-1,True,3.407592296600342,0,0.4750596880912781,4.907429218292236,-1,0.11522963643074036
heldout,env000072,0,10,3,4.02705192565918,0.5529142022132874,-1,-1,True,5.004823207855225,-1,-0.2814428508281708,3.3840043544769287,-1,0.18509559333324432
heldout,env000087,3,11,0,8.726398468017578,4.023745059967041,1,0,True,8.497917175292969,1,0.04858561232686043,8.481085777282715,1,0.05216474086046219
heldout,env000087,3,11,1,9.539375305175781,2.747893810272217,1,1,True,10.329048156738281,1,-0.11627402156591415,9.23585319519043,1,0.04469158872961998
heldout,env000087,3,11,2,9.782075881958008,3.375591993331909,1,1,True,10.293992042541504,1,-0.07990594953298569,9.593703269958496,1,0.029403433203697205
heldout,env000087,3,11,3,8.634204864501953,4.082177639007568,-1,-1,True,8.924403190612793,-1,-0.06375144422054291,8.73854923248291,-1,-0.022922614589333534
heldout,env000092,2,12,0,7.080886363983154,1.822756052017212,1,1,True,8.782024383544922,1,-0.3235252797603607,7.218141555786133,1,-0.026103422045707703
heldout,env000092,2,12,1,6.7044758796691895,2.784911632537842,1,0,True,8.463913917541504,0,-0.44888612627983093,7.236703872680664,1,-0.13578754663467407
heldout,env000092,2,12,2,7.499910831451416,2.140941858291626,0,-1,True,9.049521446228027,0,-0.2891620993614197,8.087345123291016,0,-0.10961703956127167
heldout,env000092,2,12,3,7.0799784660339355,2.122662305831909,1,1,True,9.07016372680664,1,-0.4014642536640167,7.358388900756836,1,-0.05616152286529541
