path_id,num_restarts,gt_reference_cost,random_cost_mean,optimized_cost_mean,random_to_gt_ratio_mean,optimized_to_gt_ratio_mean,mean_relative_cost_drop,random_success_count,random_success_rate,optimized_success_count,optimized_success_rate,initial_energy_per_dim_mean,optimized_energy_per_dim_mean,noise_displacement_norm_mean
40,32,0.006241246126592159,0.007099398164427839,0.0037529458350036293,1.1374969069364755,0.6013135452251119,0.45446263530943026,8,0.25,32,1.0,0.9709970448166132,1.9353707693517208,6.711623355746269
43,32,0.0075347269885241985,0.012906182440929115,0.005353843756893184,1.7128931759021842,0.7105557726308307,0.5847692562716312,0,0.0,31,0.96875,0.9709970448166132,2.9316053614020348,10.628983855247498
69,32,0.0035932690370827913,0.0084505042177625,0.002604303663247265,2.351759395289553,0.724772800580938,0.6779149985922972,0,0.0,31,0.96875,0.9709970448166132,1.8434594608843327,8.893530920147896
16,32,0.013100915588438511,0.017923689796589315,0.00660658699052874,1.3681249738305983,0.5042843720296175,0.622698233665872,0,0.0,32,1.0,0.9709970448166132,2.193224735558033,7.010404974222183
35,32,0.007205097004771233,0.005488119335495867,0.003124247115920298,0.7616995762668595,0.43361624608959654,0.4282590986862251,31,0.96875,32,1.0,0.9709970448166132,2.6247241608798504,9.33396963775158
76,32,0.010933957993984222,0.009940288960933685,0.00298120359366294,0.9091208294748118,0.272655482607778,0.7009591566451182,28,0.875,32,1.0,0.9709970448166132,4.973168313503265,12.716543912887573
5,32,0.006425982806831598,0.00937357425573282,0.005414756647951435,1.458698931744351,0.8426347861053867,0.42055180895460786,0,0.0,27,0.84375,0.9709970448166132,3.150306273251772,9.164749071002007
91,32,0.004653462674468756,0.007854576615500264,0.003119073015113827,1.6878993482841143,0.6702692668465217,0.5943570638312445,0,0.0,32,1.0,0.9709970448166132,3.1229586452245712,10.12104731798172
