split,environment,path_num,condition_id,source_id,stage1_safe_cost,teacher_safe_cost,stage1_mode,teacher_mode,teacher_valid,B_cost_only_safe_cost,B_cost_only_mode,B_cost_only_recovery,C_random_coupling_safe_cost,C_random_coupling_mode,C_random_coupling_recovery,D_induced_coupling_safe_cost,D_induced_coupling_mode,D_induced_coupling_recovery
heldout,env000068,6,11,3,3.7959773540496826,1.1463180780410767,-1,-1,True,5.013238906860352,-1,-0.45940306782722473,3.870945453643799,-1,-0.028293488547205925,5.606966972351074,1,-0.6834802031517029
heldout,env000085,2,12,0,14.687999725341797,3.121846914291382,1,1,True,13.610588073730469,1,0.09315212070941925,8.797070503234863,1,0.509324848651886,8.610488891601562,1,0.5254565477371216
heldout,env000085,2,12,1,9.857107162475586,2.627720832824707,1,1,True,13.104488372802734,1,-0.4491918087005615,8.690568923950195,1,0.16136062145233154,8.28416633605957,1,0.21757598221302032
heldout,env000085,2,12,2,10.194182395935059,5.68684720993042,1,0,True,13.076504707336426,-1,-0.6394736766815186,8.970734596252441,1,0.27143484354019165,9.13143253326416,1,0.23578229546546936
heldout,env000085,2,12,3,9.770577430725098,2.9139580726623535,1,1,True,13.918641090393066,1,-0.6049721240997314,8.950987815856934,1,0.11953260749578476,8.489259719848633,1,0.18687309324741364
heldout,env000085,9,13,0,6.18950080871582,2.3592803478240967,1,1,True,4.77752161026001,1,0.36864176392555237,5.757622718811035,1,0.11275541037321091,5.918504238128662,1,0.07075221091508865
heldout,env000085,9,13,1,6.459994792938232,1.1897183656692505,-1,-1,True,6.968519687652588,1,-0.09648922085762024,6.850072860717773,1,-0.07401472330093384,7.07924747467041,-1,-0.11749908328056335
heldout,env000085,9,13,2,7.017522811889648,2.284871816635132,1,1,True,5.305943965911865,1,0.36165332794189453,6.052286624908447,1,0.20395255088806152,6.410576820373535,1,0.1282465159893036
heldout,env000085,9,13,3,7.099628925323486,2.705920457839966,1,1,True,5.644212245941162,1,0.3312501907348633,6.456051826477051,1,0.14647698402404785,7.067047119140625,1,0.007415559608489275
heldout,env000085,5,14,0,4.222949028015137,1.0933938026428223,-1,-1,True,3.723133087158203,-1,0.15970829129219055,2.5472803115844727,-1,0.5354335308074951,2.614716053009033,-1,0.513885498046875
heldout,env000085,5,14,1,4.143162727355957,0.4799227714538574,-1,-1,True,2.6956140995025635,-1,0.39515528082847595,2.782350778579712,-1,0.3714776933193207,2.7617340087890625,-1,0.377105712890625
heldout,env000085,5,14,2,4.11386775970459,1.0877336263656616,-1,-1,True,3.170178174972534,-1,0.3118465840816498,2.842372417449951,-1,0.4201715290546417,2.880045175552368,-1,0.4077223837375641
heldout,env000085,5,14,3,2.565492630004883,0.5518744587898254,-1,-1,True,1.8878849744796753,-1,0.3365124762058258,1.8137283325195312,-1,0.37334004044532776,1.8273959159851074,-1,0.366552472114563
