split,environment,path_num,condition_id,source_id,stage1_safe_cost,teacher_safe_cost,stage1_mode,teacher_mode,teacher_valid,B_cost_only_safe_cost,B_cost_only_mode,B_cost_only_recovery,D_induced_coupling_safe_cost,D_induced_coupling_mode,D_induced_coupling_recovery
train,env000015,2,0,0,1.9572657346725464,0.3997756838798523,-1,-1,True,0.906699001789093,-1,0.6745254397392273,1.4420421123504639,-1,0.330803781747818
train,env000015,2,0,1,1.8970845937728882,0.48637115955352783,-1,-1,True,1.2751339673995972,-1,0.44087666273117065,1.3522063493728638,-1,0.3862430453300476
train,env000015,2,0,2,2.1387975215911865,0.4671851396560669,-1,-1,True,1.1528249979019165,-1,0.5898331999778748,1.370971918106079,-1,0.45933231711387634
train,env000015,2,0,3,2.0475850105285645,0.46856409311294556,-1,-1,True,1.196610689163208,-1,0.538925290107727,1.548895239830017,-1,0.31582212448120117
train,env000040,1,1,0,6.54573917388916,1.9810456037521362,-1,-1,True,1.661101222038269,1,1.0700911283493042,4.281059265136719,0,0.49612969160079956
train,env000040,1,1,1,4.73961067199707,1.358424186706543,1,1,True,1.6181702613830566,1,0.923179030418396,2.950024366378784,1,0.5292776226997375
train,env000040,1,1,2,4.792385101318359,1.3309097290039062,1,1,True,1.4974368810653687,1,0.9518912434577942,3.861806869506836,1,0.2688386142253876
train,env000040,1,1,3,5.3407182693481445,1.9858736991882324,1,1,True,1.5438681840896606,1,1.1317514181137085,4.242485046386719,1,0.3273574113845825
train,env000064,4,2,0,10.773459434509277,5.945574760437012,1,1,True,7.83953857421875,1,0.6077031493186951,9.48999309539795,1,0.2658444344997406
train,env000064,4,2,1,10.254511833190918,6.2005839347839355,1,1,True,8.144489288330078,1,0.520488440990448,9.52688217163086,1,0.17948757112026215
train,env000064,4,2,2,10.412781715393066,5.907715797424316,1,1,True,7.959827899932861,1,0.5444878935813904,9.460354804992676,1,0.2114124298095703
train,env000064,4,2,3,9.957427024841309,6.357833385467529,1,1,True,7.9428324699401855,1,0.5596727728843689,9.210512161254883,1,0.20749977231025696
train,env000065,0,3,0,6.498783111572266,1.3635270595550537,0,1,True,3.2079646587371826,1,0.640828549861908,4.250563144683838,1,0.43780097365379333
train,env000065,0,3,1,6.774649143218994,1.5466324090957642,0,1,True,3.272379159927368,1,0.6699041128158569,4.1699981689453125,1,0.4982101321220398
train,env000065,0,3,2,5.026790618896484,1.2019925117492676,1,1,True,3.2578158378601074,1,0.4625014662742615,3.5288498401641846,1,0.39163917303085327
train,env000065,0,3,3,5.396038055419922,1.1223738193511963,1,1,True,3.3814315795898438,1,0.4714002311229706,3.65175461769104,1,0.40814703702926636
train,env000082,2,4,0,8.56099796295166,3.5534720420837402,-1,-1,True,4.173337459564209,-1,0.8762132525444031,4.768363952636719,-1,0.7573868036270142
train,env000082,2,4,1,6.24179220199585,3.443647623062134,-1,-1,True,4.183285713195801,-1,0.7356683611869812,4.554223537445068,-1,0.6031027436256409
train,env000082,2,4,2,9.466033935546875,4.6197710037231445,1,0,True,4.220694541931152,-1,1.0823472738265991,5.012077331542969,-1,0.9190497398376465
train,env000082,2,4,3,8.209795951843262,3.5547540187835693,-1,-1,True,4.143779277801514,-1,0.8734651207923889,4.552839279174805,-1,0.7855905294418335
train,env000013,2,5,0,1.7953883409500122,0.33184829354286194,1,1,True,1.0105600357055664,1,0.5362533926963806,1.0690163373947144,1,0.49631166458129883
train,env000013,2,5,1,1.9126046895980835,0.3322397470474243,1,1,True,1.0200728178024292,1,0.5647631287574768,1.1240575313568115,1,0.49896523356437683
train,env000013,2,5,2,1.761494517326355,0.33474841713905334,1,1,True,1.070001482963562,1,0.4846643805503845,1.145310640335083,1,0.43188053369522095
train,env000013,2,5,3,2.3163986206054688,0.3852991461753845,0,0,True,1.0145277976989746,1,0.6741604208946228,1.2960336208343506,0,0.5283855199813843
train,env000028,4,6,0,3.590587615966797,0.5452867150306702,1,1,True,1.7748526334762573,-1,0.5962415337562561,2.0516464710235596,1,0.5053494572639465
train,env000028,4,6,1,3.774963617324829,0.5456264615058899,1,1,True,1.70523202419281,-1,0.6409153342247009,2.2292704582214355,1,0.47864100337028503
train,env000028,4,6,2,3.2952892780303955,0.5648416876792908,1,1,True,1.6552294492721558,-1,0.6006560325622559,1.3231542110443115,1,0.7222753763198853
train,env000028,4,6,3,3.666208505630493,0.532381534576416,1,1,True,1.6736433506011963,-1,0.6358248591423035,2.0690407752990723,1,0.5096541047096252
train,env000076,2,7,0,7.917211055755615,1.072095274925232,1,1,True,0.8230000734329224,1,1.0363903045654297,1.1057884693145752,1,0.9950777292251587
train,env000076,2,7,1,9.806448936462402,0.9061006903648376,1,1,True,0.9465420842170715,1,0.9954561591148376,1.267209768295288,1,0.9594274759292603
train,env000076,2,7,2,9.194032669067383,0.9792927503585815,1,1,True,1.0332090854644775,1,0.9934366941452026,1.1472933292388916,1,0.9795489311218262
train,env000076,2,7,3,11.964109420776367,3.640665292739868,1,1,True,0.9523190855979919,1,1.3229848146438599,2.4378936290740967,1,1.1445040702819824
train,env000079,0,8,0,6.522790908813477,1.301277995109558,1,1,True,0.3330787718296051,1,1.185425043106079,5.826972961425781,1,0.1332598328590393
train,env000079,0,8,1,7.623318195343018,2.363466262817383,-1,-1,True,0.32826557755470276,1,1.3869311809539795,7.187295436859131,1,0.0828963965177536
train,env000079,0,8,2,6.770753383636475,1.6172696352005005,1,1,True,0.4448666274547577,1,1.2274971008300781,5.690136909484863,1,0.20968659222126007
train,env000079,0,8,3,5.2886738777160645,1.0068223476409912,1,1,True,0.3512161076068878,1,1.1531126499176025,3.794633388519287,1,0.348923921585083
train,env000071,0,9,0,9.04440689086914,3.332974433898926,-1,-1,True,3.347454309463501,1,0.9974647760391235,8.24698543548584,-1,0.13961847126483917
train,env000071,0,9,1,8.883284568786621,4.066498756408691,-1,0,True,4.762729167938232,1,0.8554574847221375,5.686269283294678,0,0.6637237668037415
train,env000071,0,9,2,8.908249855041504,3.730271339416504,-1,-1,True,4.443843364715576,1,0.8621910214424133,6.946930885314941,-1,0.3787808120250702
train,env000071,0,9,3,10.002100944519043,4.331645488739014,-1,-1,True,3.2267065048217773,1,1.1948589086532593,8.004142761230469,-1,0.3523452877998352
train,env000053,2,10,0,4.195001125335693,1.2969942092895508,-1,-1,True,1.806313157081604,-1,0.8242520093917847,1.754936933517456,-1,0.8419800996780396
train,env000053,2,10,1,4.1471123695373535,1.3521219491958618,-1,-1,True,1.5168097019195557,-1,0.941077470779419,1.5189094543457031,-1,0.9403262138366699
train,env000053,2,10,2,4.351765155792236,1.2739397287368774,-1,-1,True,1.8636384010314941,-1,0.8084040880203247,1.601622462272644,-1,0.893534243106842
train,env000053,2,10,3,4.223598480224609,1.3166943788528442,-1,-1,True,1.5229753255844116,-1,0.9290375113487244,1.781557559967041,-1,0.8400830626487732
