split,environment,path_num,condition_id,source_id,stage1_safe_cost,teacher_safe_cost,stage1_mode,teacher_mode,teacher_valid,B_cost_only_safe_cost,B_cost_only_mode,B_cost_only_recovery,D_induced_coupling_safe_cost,D_induced_coupling_mode,D_induced_coupling_recovery
train,env000076,2,7,1,9.806448936462402,0.9061006903648376,1,1,True,1.0419018268585205,1,0.9847420454025269,1.9725922346115112,1,0.8801741003990173
train,env000076,2,7,2,9.194032669067383,0.9792927503585815,1,1,True,1.0331389904022217,1,0.9934451580047607,1.7851468324661255,1,0.9019014835357666
train,env000076,2,7,3,11.964109420776367,3.640665292739868,1,1,True,1.0618619918823242,1,1.309823989868164,3.3287353515625,1,1.0374760627746582
train,env000079,0,8,0,6.522790908813477,1.301277995109558,1,1,True,2.6837167739868164,1,0.735241711139679,6.023647785186768,1,0.09559358656406403
train,env000079,0,8,1,7.623318195343018,2.363466262817383,-1,-1,True,6.029288291931152,-1,0.3030560314655304,7.163375377655029,0,0.08744405955076218
train,env000079,0,8,2,6.770753383636475,1.6172696352005005,1,1,True,2.7406556606292725,1,0.7820142507553101,5.835739612579346,1,0.18143333494663239
train,env000079,0,8,3,5.2886738777160645,1.0068223476409912,1,1,True,1.5284883975982666,1,0.8781680464744568,4.402118682861328,1,0.20704948902130127
train,env000071,0,9,0,9.04440689086914,3.332974433898926,-1,-1,True,4.12803316116333,1,0.8607951998710632,8.134113311767578,-1,0.1593809574842453
train,env000071,0,9,1,8.883284568786621,4.066498756408691,-1,0,True,4.2708916664123535,1,0.9575665593147278,6.391791820526123,-1,0.5172521471977234
train,env000071,0,9,2,8.908249855041504,3.730271339416504,-1,-1,True,4.2322611808776855,1,0.9030529260635376,7.657203197479248,-1,0.24160908162593842
train,env000071,0,9,3,10.002100944519043,4.331645488739014,-1,-1,True,4.072422981262207,1,1.0457146167755127,8.237091064453125,-1,0.3112642168998718
heldout,env000017,2,10,0,4.070417404174805,0.5812411904335022,-1,-1,True,3.86197829246521,-1,0.059738773852586746,3.7922942638397217,-1,0.07971026003360748
heldout,env000017,2,10,1,3.6958346366882324,0.549871027469635,-1,-1,True,3.1964173316955566,-1,0.158748596906662,3.281920909881592,-1,0.1315697729587555
heldout,env000017,2,10,2,3.8539912700653076,0.7084817886352539,-1,-1,True,3.2653648853302,-1,0.18713228404521942,3.2762515544891357,-1,0.1836712658405304
heldout,env000017,2,10,3,3.9913370609283447,0.6394962668418884,-1,-1,True,3.2602570056915283,-1,0.2181130051612854,3.2832345962524414,-1,0.21125778555870056
heldout,env000077,4,11,0,1.474953055381775,0.17828230559825897,-1,-1,True,0.783808171749115,-1,0.5330148935317993,1.142501950263977,-1,0.25638821721076965
heldout,env000077,4,11,1,1.426378846168518,0.16083604097366333,-1,-1,True,1.5803229808807373,-1,-0.12164277583360672,1.7631548643112183,-1,-0.26611194014549255
heldout,env000077,4,11,2,1.5497924089431763,0.20736093819141388,-1,-1,True,1.0928295850753784,0,0.3403993844985962,1.6625910997390747,-1,-0.08402566611766815
heldout,env000077,4,11,3,0.9512587189674377,0.2560216784477234,-1,-1,True,1.0796828269958496,-1,-0.18471989035606384,0.9685658812522888,-1,-0.024893902242183685
heldout,env000090,2,12,0,4.808902740478516,2.465777635574341,-1,-1,True,5.593308448791504,-1,-0.33476904034614563,5.80951452255249,-1,-0.42704156041145325
heldout,env000090,2,12,1,5.925668239593506,2.1969311237335205,-1,-1,True,6.691754341125488,-1,-0.20545457303524017,6.0184221267700195,-1,-0.024875415489077568
heldout,env000090,2,12,2,5.3090739250183105,2.174522638320923,-1,-1,True,5.573215961456299,-1,-0.08426789194345474,4.570824146270752,-1,0.23552007973194122
heldout,env000090,2,12,3,5.104772567749023,2.2058701515197754,-1,-1,True,5.936474800109863,-1,-0.28690245747566223,5.671419143676758,-1,-0.19546934962272644
heldout,env000088,1,13,0,4.8013596534729,1.2378116846084595,-1,-1,True,4.490415573120117,-1,0.08725687861442566,4.323477268218994,-1,0.1341029703617096
heldout,env000088,1,13,1,9.255301475524902,1.1364332437515259,1,1,True,5.462466716766357,1,0.46716299653053284,6.217777729034424,1,0.374131441116333
heldout,env000088,1,13,2,6.863266468048096,1.0839651823043823,1,1,True,5.856929779052734,1,0.1741277426481247,7.61216926574707,1,-0.12958362698554993
heldout,env000088,1,13,3,4.648861885070801,1.7226459980010986,-1,-1,True,6.883493423461914,-1,-0.7636591792106628,6.132284164428711,-1,-0.5069422125816345
heldout,env000069,2,14,0,5.747584342956543,0.6782270669937134,-1,-1,True,5.79520845413208,-1,-0.009394506923854351,6.535744667053223,-1,-0.15547539293766022
heldout,env000069,2,14,1,6.086954116821289,0.7408707737922668,-1,-1,True,8.398898124694824,-1,-0.4324556887149811,10.090574264526367,-1,-0.7488884925842285
heldout,env000069,2,14,2,5.33612585067749,0.4990127682685852,-1,-1,True,7.870736122131348,-1,-0.5239923596382141,9.671704292297363,-1,-0.896315336227417
heldout,env000069,2,14,3,5.463579177856445,0.8907642364501953,-1,-1,True,7.272928714752197,-1,-0.3956752121448517,7.972268581390381,-1,-0.5486094355583191
heldout,env000091,3,15,0,2.8232004642486572,0.29744672775268555,1,1,True,3.1473124027252197,1,-0.12832285463809967,2.496427059173584,1,0.1293765902519226
heldout,env000091,3,15,1,2.9470374584198,0.28992265462875366,1,0,True,3.1692652702331543,1,-0.08363500982522964,2.6155202388763428,1,0.12476586550474167
heldout,env000091,3,15,2,2.9244024753570557,0.281167596578598,1,0,True,2.7874486446380615,1,0.05181296169757843,2.623702049255371,1,0.1137622743844986
heldout,env000091,3,15,3,2.8386058807373047,0.3029699921607971,1,1,True,3.7966256141662598,1,-0.37782227993011475,2.0996742248535156,1,0.2914186716079712
heldout,env000046,4,16,0,3.305405855178833,0.5725955367088318,-1,-1,True,2.8588032722473145,-1,0.16342246532440186,2.9470560550689697,-1,0.1311286836862564
heldout,env000046,4,16,1,2.7972733974456787,0.6047365665435791,-1,-1,True,2.629046678543091,-1,0.07672697305679321,2.7091779708862305,-1,0.04017968103289604
heldout,env000046,4,16,2,2.8047752380371094,0.26192209124565125,-1,-1,True,2.4174411296844482,-1,0.1523226499557495,2.129351854324341,-1,0.26561635732650757
heldout,env000046,4,16,3,3.1999547481536865,0.5808858871459961,-1,-1,True,2.7303414344787598,-1,0.17930544912815094,2.9134931564331055,-1,0.10937535762786865
heldout,env000072,0,17,0,5.572100639343262,1.8532720804214478,-1,-1,True,5.774234294891357,-1,-0.054354120045900345,5.308679580688477,-1,0.07083441317081451
heldout,env000072,0,17,1,5.051319122314453,1.8346160650253296,-1,-1,True,4.702429294586182,-1,0.10846193879842758,4.787860870361328,-1,0.08190319687128067
