path_id,num_centers,alpha_mean,alpha_median,radial_magnitude_mean,orthogonal_norm_mean,orthogonal_to_radial_mean_ratio,radial_delta_energy_fraction_mean,condition_mean_shift_norm,condition_mean_shift_delta_energy_explained,pairwise_distance_mean,pairwise_distance_median,pairwise_distance_min,pairwise_distance_max,optimized_pca_2d_explained_variance,selected_k,selected_silhouette,best_candidate_k,best_candidate_silhouette,candidate_silhouettes,silhouette_threshold,structure,exploratory_cluster_sizes,exploratory_trajectory_silhouette_using_noise_labels,exploratory_trajectory_variance_explained_by_noise_clusters,exploratory_cost_variance_explained_by_noise_clusters,exploratory_noise_trajectory_adjusted_rand
40,32,0.9873059868508796,0.9594433286240723,0.8889258567907103,6.6203370977097356,7.447569498778158,0.03028572465323388,3.3860566390336984,0.2442247376653162,12.710276316686329,12.583353625627058,7.911324618008989,19.209844879783354,0.23493711214131482,1,,2,0.07137436672792577,"{'2': 0.07137436672792577, '3': 0.05996702197865621, '4': 0.05342789788438404}",0.25,weak_or_continuous,"[12, 20]",-0.04052590105542525,0.012421219625061049,0.003931432230408311,-0.024896265560165973
43,32,0.7750499516681306,0.7548091761910523,1.8603472694875327,10.364159273204773,5.571088496858855,0.04495520412190323,6.077000844314306,0.3235568961564055,14.248976245236655,14.313879412022288,6.999548539337691,19.90369375014318,0.2880468523429598,1,,3,0.13592168373105973,"{'2': 0.11747842239380413, '3': 0.13592168373105973, '4': 0.1092414027414992}",0.25,weak_or_continuous,"[3, 10, 19]",0.030086939904116358,0.22343742918189774,0.47329404031150496,0.563899246137063
69,32,0.594806741981432,0.5822473289517787,2.785397052383857,8.325276524790599,2.9889011757463755,0.11842945859172474,5.11460106769723,0.3256030744291228,11.239656332091688,11.253153764928632,6.543977459590722,16.044984423945337,0.3287795576650061,1,,2,0.11801731968181281,"{'2': 0.11801731968181281, '3': 0.09992308869776625, '4': 0.08055894019636686}",0.25,weak_or_continuous,"[16, 16]",0.0001577546043372369,0.035156786870479476,0.030085755521065204,-0.015072765072765074
16,32,1.0538987295253164,1.0604045405319664,0.9046078138353577,6.929660280208463,7.660402855496105,0.01935265616915354,2.670802331250548,0.13203817265318488,13.941706684642561,13.768878021396496,8.86575945239312,22.786576520157976,0.2512160144280924,1,,3,0.09250405016877755,"{'2': 0.06852419564916631, '3': 0.09250405016877755, '4': 0.04663458878053246}",0.25,weak_or_continuous,"[4, 23, 5]",-0.1477960922396788,0.1727057339476147,0.16210293382247035,-0.05218330896841035
35,32,0.9232931847585872,0.8698381635870052,1.2986875459907312,9.213571760849465,7.094525383948837,0.025715807266550355,4.007225976052167,0.18239757996996905,14.737630277680486,14.730419216181032,8.863574615075652,20.49248107603995,0.29304504277310994,1,,3,0.10364651471943336,"{'2': 0.08973806295234169, '3': 0.10364651471943336, '4': 0.09561974243558817}",0.25,weak_or_continuous,"[15, 11, 6]",0.001079188254587641,0.16415681145854988,0.43615429130826583,0.1865623975003021
76,32,1.2988521686011718,1.3602092489298307,2.3866204147549057,12.416202294617662,5.202420216409967,0.04633276548998502,6.945172260311613,0.29475269024959033,19.336981139423738,19.59167654092476,9.029468003168805,29.917269745166234,0.24007727197016976,1,,2,0.1256591357186541,"{'2': 0.1256591357186541, '3': 0.11668652046714814, '4': 0.0737513777024668}",0.25,weak_or_continuous,"[7, 25]",0.3047142945733232,0.2228550507587551,0.243834051241845,0.29928840519045624
5,32,1.1710704885584056,1.185463321883486,1.4935835628791172,8.994742131604056,6.022255704438308,0.03850042225832758,2.943715681074784,0.09876472192880263,16.808014420616622,16.759765484288586,8.698994913024697,24.10945900838663,0.3253201229103496,1,,2,0.1856562870675762,"{'2': 0.1856562870675762, '3': 0.11256830019785566, '4': 0.08335843447232028}",0.25,weak_or_continuous,"[22, 10]",0.6584925206723713,0.7682409533124499,0.8273735202935154,1.0
91,32,1.0037362284619722,0.9501848711401992,1.6657079506407038,9.920815497971992,5.955915317661788,0.037304131631662615,5.500724508293585,0.28986965671096354,15.508559779192806,15.35280959174118,7.5618606261459735,21.85860619426524,0.2264785262812655,1,,3,0.08228419771403431,"{'2': 0.0729068063435575, '3': 0.08228419771403431, '4': 0.05638493035503486}",0.25,weak_or_continuous,"[4, 9, 19]",0.007264181766710305,0.0610421304151554,0.18228072932819053,0.018013731221534907
