sample_index,environment,path_num,method,lr,iterations,initial_total,final_total,total_improvement,total_improvement_pct,initial_cp_error_m,initial_obstacle,final_obstacle,initial_curvature,final_curvature,initial_curvature_max,final_curvature_max,initial_out_of_bound,final_out_of_bound,initial_endpoint,final_endpoint,initial_weighted_obstacle,final_weighted_obstacle,initial_weighted_curvature,final_weighted_curvature,initial_weighted_out_of_bound,final_weighted_out_of_bound,initial_weighted_endpoint,final_weighted_endpoint,initial_feasible,final_feasible,initial_smoothness,final_smoothness,initial_jerk,final_jerk,initial_quality,final_quality,initial_cost,final_cost,initial_dangerous_ratio,final_dangerous_ratio,initial_unsafe_margin_ratio,final_unsafe_margin_ratio,initial_min_esdf,final_min_esdf,initial_path_length,final_path_length,initial_curvature_violation_ratio,final_curvature_violation_ratio,initial_control_oob_ratio,final_control_oob_ratio,initial_control_oob_max,final_control_oob_max,initial_cp_error_max,init_target_alpha,init_initialized_alpha,init_rho,init_alpha_clipped,final_x_norm,final_rho,final_slack,final_hard_boundary_margin,final_active_flat_index,final_active_control_point,final_active_coordinate,final_active_is_upper
22,env000079,2,P,0.03,300,6.7893171310424805,0.8987716436386108,5.89054548740387,86.761972871628,1.0662403155947686e-06,6.101341247558594,0.8757928609848022,1.6279398202896118,0.00739707937464118,6.174586296081543,1.4238035678863525,0.0,0.0,0.2809908986091614,0.02112889476120472,6.101341247558594,0.8757928609848022,0.40698495507240295,0.001849269843660295,0.0,0.0,0.2809908986091614,0.02112889476120472,6.7893171310424805,0.8987710475921631,0.00209315144456923,0.01401188038289547,0.0016325260512530804,0.005937139969319105,0.0016325260512530804,0.005937139969319105,6.7893171310424805,0.8987716436386108,0.23000000417232513,0.019999999552965164,0.25,0.03999999910593033,-1.2548145055770874,-0.6853952407836914,18.694568634033203,25.390302658081055,0.12244898080825806,0.030612245202064514,0.0,0.0,0.0,0.0,1.0662403155947686e-06,,,,,,,,,,,,
23,env000070,11,P,0.03,300,6.266687870025635,0.591712236404419,5.674975633621216,90.55781540940225,1.430511474609375e-06,5.864142417907715,0.5558785796165466,1.183672308921814,0.11505241692066193,5.702882289886475,1.7145416736602783,0.0,0.0,0.10662756115198135,0.007069890853017569,5.864142417907715,0.5558785796165466,0.2959180772304535,0.02876310423016548,0.0,0.0,0.10662756115198135,0.007069890853017569,6.266687870025635,0.5917115807533264,0.0015367827145382762,0.010899227112531662,0.0010147077264264226,0.00637130718678236,0.0010147077264264226,0.00637130718678236,6.266687870025635,0.591712236404419,0.15000000596046448,0.009999999776482582,0.1599999964237213,0.019999999552965164,-1.3546222448349,-0.8179813623428345,18.023086547851562,21.520936965942383,0.12244898080825806,0.11224489659070969,0.0,0.0,0.0,0.0,1.430511474609375e-06,,,,,,,,,,,,
24,env000028,13,P,0.03,300,6.207947731018066,1.2752078771591187,4.932739853858948,79.45846304749746,9.555351425660774e-07,5.815141201019287,1.1991745233535767,1.059112310409546,0.17785045504570007,6.427130222320557,1.786933422088623,0.0,0.0,0.12802855670452118,0.03157057613134384,5.815141201019287,1.1991745233535767,0.2647780776023865,0.04446261376142502,0.0,0.0,0.12802855670452118,0.03157057613134384,6.207947731018066,1.2752076387405396,0.0011470462195575237,0.006421314086765051,0.00048763497034087777,0.0022873668931424618,0.00048763497034087777,0.0022873668931424618,6.207947731018066,1.2752078771591187,0.25,0.03999999910593033,0.25999999046325684,0.05999999865889549,-0.9878916144371033,-0.6232571601867676,15.4537992477417,21.164531707763672,0.09183673560619354,0.10204081982374191,0.0,0.0,0.0,0.0,9.555351425660774e-07,,,,,,,,,,,,
25,env000079,12,P,0.03,300,6.091620445251465,1.1094025373458862,4.982217907905579,81.78805545557772,7.152557373046875e-07,5.7524495124816895,1.0103892087936401,0.5848804116249084,0.1841769516468048,4.15732479095459,1.7628850936889648,0.0,0.0,0.19295062124729156,0.05296875908970833,5.7524495124816895,1.0103892087936401,0.1462201029062271,0.0460442379117012,0.0,0.0,0.19295062124729156,0.05296875908970833,6.091620445251465,1.1094021797180176,0.0006182498182170093,0.006636590231209993,0.0001306762860622257,0.0035488593857735395,0.0001306762860622257,0.0035488593857735395,6.091620445251465,1.1094025373458862,0.3199999928474426,0.03999999910593033,0.3499999940395355,0.03999999910593033,-0.946955144405365,-0.3852824568748474,11.135222434997559,15.879278182983398,0.08163265138864517,0.10204081982374191,0.0,0.0,0.0,0.0,7.152557373046875e-07,,,,,,,,,,,,
26,env000028,14,P,0.03,300,6.223657131195068,1.2531225681304932,4.970534563064575,79.86517345485791,9.610960205463925e-07,5.712491512298584,1.0008090734481812,0.9094993472099304,0.07436735928058624,5.455227375030518,1.8718643188476562,0.0,0.0,0.28379079699516296,0.23372022807598114,5.712491512298584,1.0008090734481812,0.2273748368024826,0.01859183982014656,0.0,0.0,0.28379079699516296,0.23372022807598114,6.223657131195068,1.2531211376190186,0.0010685987072065473,0.017115429043769836,0.0002656886645127088,0.014602226205170155,0.0002656886645127088,0.014602226205170155,6.223657131195068,1.2531225681304932,0.15000000596046448,0.029999999329447746,0.1899999976158142,0.03999999910593033,-0.999423623085022,-0.8929873704910278,11.715460777282715,20.48261070251465,0.13265305757522583,0.030612245202064514,0.0,0.0,0.0,0.0,9.610960205463925e-07,,,,,,,,,,,,
27,env000028,1,P,0.03,300,6.269633769989014,1.4660131931304932,4.8036205768585205,76.61724357572704,0.0,5.542807102203369,1.245617151260376,1.9245684146881104,0.8590551614761353,8.285565376281738,5.341835021972656,0.0,0.0,0.24568462371826172,0.005631528794765472,5.542807102203369,1.245617151260376,0.4811421036720276,0.2147637903690338,0.0,0.0,0.24568462371826172,0.005631528794765472,6.269633769989014,1.4660124778747559,0.001287693390622735,0.012354819104075432,0.0009067155187949538,0.00691886804997921,0.0009067155187949538,0.00691886804997921,6.269633769989014,1.4660131931304932,0.23000000417232513,0.05000000074505806,0.23999999463558197,0.05999999865889549,-1.113179087638855,-0.4745270311832428,16.444599151611328,20.593334197998047,0.051020409911870956,0.19387754797935486,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
28,env000013,19,P,0.03,300,6.320464611053467,0.4762655794620514,5.844199031591415,92.4647061763602,0.0,5.530374526977539,0.3207703232765198,2.2372710704803467,0.6167764663696289,14.650497436523438,4.441330909729004,0.0,0.0,0.230772465467453,0.0013005438959226012,5.530374526977539,0.3207703232765198,0.5593177676200867,0.15419411659240723,0.0,0.0,0.230772465467453,0.0013005438959226012,6.320464611053467,0.47626498341560364,0.0017268251394852996,0.010387292131781578,0.0009968060767278075,0.006044977810233831,0.0009968060767278075,0.006044977810233831,6.320464611053467,0.4762655794620514,0.4399999976158142,0.009999999776482582,0.5099999904632568,0.029999999329447746,-0.7944350838661194,-0.08111876994371414,13.125657081604004,20.519792556762695,0.16326530277729034,0.020408162847161293,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
29,env000071,18,P,0.03,300,5.786039352416992,0.6906605362892151,5.095378816127777,88.0633280518442,4.76837158203125e-07,5.4339919090271,0.3700089454650879,1.1028525829315186,1.098189115524292,5.40048885345459,5.412142276763916,0.0,0.0,0.07633424550294876,0.046103186905384064,5.4339919090271,0.3700089454650879,0.27571314573287964,0.274547278881073,0.0,0.0,0.07633424550294876,0.046103186905384064,5.786039352416992,0.6906594038009644,0.0018261580262333155,0.010747049935162067,0.0012026362819597125,0.011294875293970108,0.0012026362819597125,0.011294875293970108,5.786039352416992,0.6906605362892151,0.23999999463558197,0.009999999776482582,0.25,0.019999999552965164,-1.1245759725570679,-0.44353681802749634,20.093507766723633,22.90449333190918,0.0714285746216774,0.030612245202064514,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
30,env000098,1,P,0.03,300,5.704447269439697,1.189534306526184,4.514912962913513,79.14724687001932,4.76837158203125e-07,5.372555732727051,1.1793034076690674,1.1325700283050537,0.03140068054199219,3.917875289916992,1.6198047399520874,0.0,0.0,0.048748843371868134,0.0023803208023309708,5.372555732727051,1.1793034076690674,0.2831425070762634,0.007850170135498047,0.0,0.0,0.048748843371868134,0.0023803208023309708,5.704447269439697,1.1895339488983154,0.0025301743298768997,0.010564841330051422,0.001680782763287425,0.003442916786298156,0.001680782763287425,0.003442916786298156,5.704447269439697,1.189534306526184,0.2199999988079071,0.05999999865889549,0.23000000417232513,0.07000000029802322,-1.108766794204712,-0.5292267799377441,18.686616897583008,26.683509826660156,0.10204081982374191,0.010204081423580647,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
31,env000098,16,P,0.03,300,5.565361022949219,0.9226465225219727,4.642714500427246,83.4216231666308,4.76837158203125e-07,5.291801452636719,0.7417427897453308,0.6089732050895691,0.5714582204818726,3.949209451675415,2.6888647079467773,0.0,0.0,0.1213165670633316,0.03803878277540207,5.291801452636719,0.7417427897453308,0.15224330127239227,0.14286455512046814,0.0,0.0,0.1213165670633316,0.03803878277540207,5.565361022949219,0.9226461052894592,0.00039980633300729096,0.007612606510519981,0.00013135719927959144,0.004398608114570379,0.00013135719927959144,0.004398608114570379,5.565361022949219,0.9226465225219727,0.5,0.029999999329447746,0.5099999904632568,0.03999999910593033,-0.7831811904907227,-0.4356060028076172,10.90953254699707,16.724658966064453,0.19387754797935486,0.13265305757522583,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
32,env000096,12,P,0.03,300,5.7118635177612305,0.6426569819450378,5.069206535816193,88.74873357973848,4.76837158203125e-07,5.290597438812256,0.6402503848075867,1.2809665203094482,0.0,5.755921363830566,1.3322957754135132,0.0,0.0,0.10102473944425583,0.0024063140153884888,5.290597438812256,0.6402503848075867,0.32024163007736206,0.0,0.0,0.0,0.10102473944425583,0.0024063140153884888,5.7118635177612305,0.642656683921814,0.001472978969104588,0.008051487617194653,0.0009617224568501115,0.0027031756471842527,0.0009617224568501115,0.0027031756471842527,5.7118635177612305,0.6426569819450378,0.25,0.019999999552965164,0.25999999046325684,0.019999999552965164,-1.1398873329162598,-0.6188944578170776,17.837799072265625,20.372648239135742,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
33,env000079,8,P,0.03,300,7.90544319152832,1.0412801504135132,6.864163041114807,86.82831404658785,0.0,5.261393070220947,0.8306580781936646,7.678278923034668,0.05046646669507027,29.865516662597656,1.7316970825195312,0.0,0.0,0.7244797945022583,0.1980016529560089,5.261393070220947,0.8306580781936646,1.919569730758667,0.012616616673767567,0.0,0.0,0.7244797945022583,0.1980016529560089,7.905442237854004,1.0412763357162476,0.013744250871241093,0.03840918093919754,0.010130765847861767,0.03811993822455406,0.010130765847861767,0.03811993822455406,7.90544319152832,1.0412801504135132,0.17000000178813934,0.019999999552965164,0.20000000298023224,0.019999999552965164,-0.9321944713592529,-0.7607563138008118,14.330057144165039,21.739696502685547,0.18367347121238708,0.020408162847161293,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
34,env000099,0,P,0.03,300,5.478332996368408,1.25496506690979,4.223367929458618,77.09220911285043,0.0,5.261017799377441,1.189980387687683,0.6094968914985657,0.23909041285514832,4.490671634674072,2.182934045791626,0.0,0.0,0.06494078040122986,0.00521148182451725,5.261017799377441,1.189980387687683,0.15237422287464142,0.05977260321378708,0.0,0.0,0.06494078040122986,0.00521148182451725,5.478332996368408,1.2549644708633423,0.0004743022145703435,0.014218628406524658,0.0002943398430943489,0.005956180859357119,0.0002943398430943489,0.005956180859357119,5.478332996368408,1.25496506690979,0.33000001311302185,0.029999999329447746,0.3700000047683716,0.05000000074505806,-0.985522449016571,-0.9855225086212158,16.158056259155273,20.689067840576172,0.020408162847161293,0.030612245202064514,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
35,env000082,19,P,0.03,300,9.41952133178711,0.5849835872650146,8.834537744522095,93.78966757800177,0.0,5.241971015930176,0.520281970500946,15.901652336120605,0.22751109302043915,87.81346893310547,1.8934948444366455,0.0,0.0,0.20212426781654358,0.007821952924132347,5.241971015930176,0.520281970500946,3.9754130840301514,0.05687777325510979,0.0,0.0,0.20212426781654358,0.007821952924132347,9.419508934020996,0.5849817395210266,0.11758731305599213,0.028109049424529076,0.12666091322898865,0.01874866709113121,0.12666091322898865,0.01874866709113121,9.41952133178711,0.5849835872650146,0.18000000715255737,0.019999999552965164,0.1899999976158142,0.019999999552965164,-0.9981019496917725,-0.5564998984336853,10.83808422088623,24.203672409057617,0.09183673560619354,0.29591837525367737,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
36,env000099,14,P,0.03,300,5.648659706115723,0.7573816776275635,4.891278028488159,86.59183386799603,6.743495646333031e-07,5.134138584136963,0.19926901161670685,1.2859346866607666,2.190974712371826,6.893893718719482,9.3414888381958,0.0,0.0,0.19303756952285767,0.01035426277667284,5.134138584136963,0.19926901161670685,0.32148367166519165,0.5477436780929565,0.0,0.0,0.19303756952285767,0.01035426277667284,5.648659706115723,0.757366955280304,0.0013719272101297975,0.10572480410337448,0.0011773704318329692,0.1473846733570099,0.0011773704318329692,0.1473846733570099,5.648659706115723,0.7573816776275635,0.33000001311302185,0.0,0.3799999952316284,0.019999999552965164,-0.7734652161598206,0.05778982490301132,17.89023208618164,24.600954055786133,0.12244898080825806,0.16326530277729034,0.0,0.0,0.0,0.0,6.743495646333031e-07,,,,,,,,,,,,
37,env000062,8,P,0.03,300,5.31779670715332,0.9417200088500977,4.376076698303223,82.29116190953054,4.76837158203125e-07,5.088995933532715,0.7601602673530579,0.8687580227851868,0.5801167488098145,3.602137565612793,2.2961111068725586,0.0,0.0,0.011611586436629295,0.03652942553162575,5.088995933532715,0.7601602673530579,0.2171895056962967,0.1450291872024536,0.0,0.0,0.011611586436629295,0.03652942553162575,5.31779670715332,0.9417188763618469,0.0024837974924594164,0.020355239510536194,0.0017286880174651742,0.011150013655424118,0.0017286880174651742,0.011150013655424118,5.31779670715332,0.9417200088500977,0.14000000059604645,0.019999999552965164,0.20999999344348907,0.029999999329447746,-1.108399510383606,-0.5762999057769775,21.07982635498047,26.405956268310547,0.06122449040412903,0.23469388484954834,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
38,env000098,5,P,0.03,300,5.320549488067627,0.35333865880966187,4.967210829257965,93.35898181941371,8.596304041930125e-07,4.924315929412842,0.337354838848114,1.1506017446517944,0.0,4.808611869812012,1.3821358680725098,0.0,0.0,0.10858277976512909,0.015983210876584053,4.924315929412842,0.337354838848114,0.2876504361629486,0.0,0.0,0.0,0.10858277976512909,0.015983210876584053,5.320549488067627,0.3533380627632141,0.0014947816962376237,0.015337121672928333,0.000890483264811337,0.005934871267527342,0.000890483264811337,0.005934871267527342,5.320549488067627,0.35333865880966187,0.14000000059604645,0.009999999776482582,0.14000000059604645,0.009999999776482582,-1.1577627658843994,-0.5229914784431458,17.642255783081055,25.365102767944336,0.12244898080825806,0.0,0.0,0.0,0.0,0.0,8.596304041930125e-07,,,,,,,,,,,,
39,env000073,13,P,0.03,300,5.519256591796875,1.5945961475372314,3.9246604442596436,71.10849765696275,5.960464477539062e-07,4.815986633300781,0.9915984869003296,1.7466539144515991,2.3767025470733643,9.107224464416504,10.572061538696289,0.0,0.0,0.26660650968551636,0.008813220076262951,4.815986633300781,0.9915984869003296,0.4366634786128998,0.5941756367683411,0.0,0.0,0.26660650968551636,0.008813220076262951,5.519256591796875,1.5945874452590942,0.0011760153574869037,0.039179231971502304,0.0005749257397837937,0.08644337952136993,0.0005749257397837937,0.08644337952136993,5.519256591796875,1.5945961475372314,0.36000001430511475,0.03999999910593033,0.38999998569488525,0.05999999865889549,-0.7322248816490173,-0.593632161617279,13.819314002990723,14.074316024780273,0.15306122601032257,0.10204081982374191,0.0,0.0,0.0,0.0,5.960464477539062e-07,,,,,,,,,,,,
40,env000082,13,P,0.03,300,5.346995830535889,0.06895158439874649,5.278044246137142,98.71046122749948,5.960464477539062e-07,4.762782096862793,0.047129690647125244,1.414964199066162,0.0,8.570147514343262,1.3193333148956299,0.0,0.0,0.2304723709821701,0.0218217633664608,4.762782096862793,0.047129690647125244,0.3537410497665405,0.0,0.0,0.0,0.2304723709821701,0.0218217633664608,5.346995830535889,0.06895145773887634,0.0007965219556353986,0.00403858395293355,0.0004388542438391596,0.0012730052694678307,0.0004388542438391596,0.0012730052694678307,5.346995830535889,0.06895158439874649,0.17000000178813934,0.0,0.18000000715255737,0.0,-0.8229737877845764,0.1879531741142273,13.993376731872559,15.550291061401367,0.051020409911870956,0.0,0.0,0.0,0.0,0.0,5.960464477539062e-07,,,,,,,,,,,,
41,env000062,16,P,0.03,300,5.432032585144043,0.6463630199432373,4.785669565200806,88.10089943659464,4.76837158203125e-07,4.7547760009765625,0.4707118272781372,1.448505163192749,0.671829879283905,6.645833492279053,3.5447494983673096,0.0,0.0,0.31513020396232605,0.007691969163715839,4.7547760009765625,0.4707118272781372,0.36212629079818726,0.16795746982097626,0.0,0.0,0.31513020396232605,0.007691969163715839,5.432032585144043,0.6463612914085388,0.0027631730772554874,0.02136470191180706,0.0023637902922928333,0.01717250980436802,0.0023637902922928333,0.01717250980436802,5.432032585144043,0.6463630199432373,0.20999999344348907,0.009999999776482582,0.23000000417232513,0.009999999776482582,-0.7984116077423096,-0.761703610420227,18.971744537353516,24.00335693359375,0.08163265138864517,0.2142857164144516,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
42,env000062,11,P,0.03,300,4.876251697540283,0.9981806874275208,3.8780710101127625,79.52975462831357,0.0,4.752430438995361,0.6747599840164185,0.30102354288101196,0.23316511511802673,2.678689479827881,2.4300410747528076,0.0,0.0,0.04856545105576515,0.26512908935546875,4.752430438995361,0.6747599840164185,0.07525588572025299,0.05829127877950668,0.0,0.0,0.04856545105576515,0.26512908935546875,4.876251697540283,0.9981803297996521,0.0005959752597846091,0.006477325689047575,0.0003697732463479042,0.003297052811831236,0.0003697732463479042,0.003297052811831236,4.876251697540283,0.9981806874275208,0.23000000417232513,0.019999999552965164,0.23000000417232513,0.019999999552965164,-0.8446717858314514,-0.674924910068512,16.938676834106445,19.699872970581055,0.030612245202064514,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
43,env000076,19,P,0.03,300,5.27645206451416,0.4984462857246399,4.77800577878952,90.55338171122881,9.5367431640625e-07,4.6979594230651855,0.46277180314064026,1.2534003257751465,0.12263719737529755,4.857631683349609,2.1681079864501953,0.0,0.0,0.265142560005188,0.0050138141959905624,4.6979594230651855,0.46277180314064026,0.3133500814437866,0.030659299343824387,0.0,0.0,0.265142560005188,0.0050138141959905624,5.27645206451416,0.49844491481781006,0.0026341339107602835,0.023021642118692398,0.0023184495512396097,0.013811838813126087,0.0023184495512396097,0.013811838813126087,5.27645206451416,0.4984462857246399,0.23000000417232513,0.009999999776482582,0.23999999463558197,0.019999999552965164,-0.8125874996185303,-0.6740397214889526,19.888351440429688,27.990577697753906,0.08163265138864517,0.020408162847161293,0.0,0.0,0.0,0.0,9.5367431640625e-07,,,,,,,,,,,,
44,env000093,16,P,0.03,300,4.905327796936035,0.22910206019878387,4.676225736737251,95.32952598311807,4.76837158203125e-07,4.563063144683838,0.22421526908874512,0.735054612159729,0.0,4.517979145050049,1.3272922039031982,0.0,0.0,0.15850122272968292,0.004886459559202194,4.563063144683838,0.22421526908874512,0.18376365303993225,0.0,0.0,0.0,0.15850122272968292,0.004886459559202194,4.905327796936035,0.2291017323732376,0.0008469442254863679,0.00849316455423832,0.0005757275503128767,0.003282438265159726,0.0005757275503128767,0.003282438265159726,4.905327796936035,0.22910206019878387,0.14000000059604645,0.009999999776482582,0.14000000059604645,0.019999999552965164,-0.9861559867858887,-0.27258145809173584,17.940393447875977,20.978290557861328,0.040816325694322586,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
45,env000065,12,P,0.03,300,5.09012508392334,0.005999838933348656,5.084125244989991,99.88212786848209,4.76837158203125e-07,4.499311447143555,0.0034576705656945705,1.5651986598968506,0.0,5.057396411895752,1.380690097808838,0.0,0.0,0.19951359927654266,0.002541949739679694,4.499311447143555,0.0034576705656945705,0.39129966497421265,0.0,0.0,0.0,0.19951359927654266,0.002541949739679694,5.090124607086182,0.005999620072543621,0.004168418701738119,0.00663813017308712,0.0035882717929780483,0.0021877260878682137,0.0035882717929780483,0.0021877260878682137,5.09012508392334,0.005999838933348656,0.1599999964237213,0.0,0.20000000298023224,0.0,-0.8833060264587402,0.48279130458831787,20.27692413330078,25.790199279785156,0.1428571492433548,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
46,env000070,14,P,0.03,300,4.621960639953613,0.3600400984287262,4.261920541524887,92.2102301063226,0.0,4.473478317260742,0.2706170082092285,0.4555228650569916,0.24475423991680145,3.169431686401367,2.842315673828125,0.0,0.0,0.034601643681526184,0.028234273195266724,4.473478317260742,0.2706170082092285,0.1138807162642479,0.06118855997920036,0.0,0.0,0.034601643681526184,0.028234273195266724,4.621960639953613,0.3600398302078247,0.00025759925483725965,0.005431927740573883,0.000202511582756415,0.0025535603053867817,0.000202511582756415,0.0025535603053867817,4.621960639953613,0.3600400984287262,0.25,0.009999999776482582,0.28999999165534973,0.03999999910593033,-0.6746786832809448,-0.0031112730503082275,14.557154655456543,15.714958190917969,0.020408162847161293,0.030612245202064514,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
47,env000015,19,P,0.03,300,4.608753204345703,0.04596403241157532,4.562789171934128,99.00267967553059,9.5367431640625e-07,4.382914066314697,0.041916247457265854,0.5529589653015137,0.0,4.3992486000061035,1.3840699195861816,0.0,0.0,0.08759935200214386,0.004047380294650793,4.382914066314697,0.041916247457265854,0.13823974132537842,0.0,0.0,0.0,0.08759935200214386,0.004047380294650793,4.608753204345703,0.045963626354932785,0.0008556596585549414,0.010658943094313145,0.000531382451299578,0.004069870803505182,0.000531382451299578,0.004069870803505182,4.608753204345703,0.04596403241157532,0.25,0.0,0.25,0.0,-0.7012516856193542,0.20048071444034576,18.526248931884766,25.22673225402832,0.040816325694322586,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,,,,,,,,,,,,
48,env000064,8,P,0.03,300,4.928072452545166,0.83412104845047,4.093951404094696,83.07409120944077,0.0,4.340590953826904,0.7483965754508972,1.584726095199585,0.28538182377815247,8.100617408752441,2.35321044921875,0.0,0.0,0.1912999153137207,0.014378762803971767,4.340590953826904,0.7483965754508972,0.39618152379989624,0.07134545594453812,0.0,0.0,0.1912999153137207,0.014378762803971767,4.928072452545166,0.8341208100318909,0.0007899244665168226,0.004855119623243809,0.00045589666115120053,0.002363183069974184,0.00045589666115120053,0.002363183069974184,4.928072452545166,0.83412104845047,0.20999999344348907,0.019999999552965164,0.23000000417232513,0.029999999329447746,-0.8734808564186096,-0.6026687622070312,13.895228385925293,16.214406967163086,0.06122449040412903,0.051020409911870956,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
49,env000070,12,P,0.03,300,4.42792272567749,1.5922870635986328,2.8356356620788574,64.03986333444863,5.545554699892818e-07,4.305550575256348,1.30530846118927,0.0,0.8713346719741821,1.1459593772888184,5.660254955291748,0.0,0.0,0.12237224727869034,0.06914488226175308,4.305550575256348,1.30530846118927,0.0,0.21783366799354553,0.0,0.0,0.12237224727869034,0.06914488226175308,4.42792272567749,1.5922869443893433,0.0001569839660078287,0.0029810687992721796,7.62732233852148e-05,0.001085581025108695,7.62732233852148e-05,0.001085581025108695,4.42792272567749,1.5922870635986328,0.20999999344348907,0.03999999910593033,0.23000000417232513,0.03999999910593033,-0.8078479766845703,-0.786263108253479,13.998620986938477,14.709515571594238,0.0,0.051020409911870956,0.0,0.0,0.0,0.0,5.545554699892818e-07,,,,,,,,,,,,
0,env000028,18,R,0.003,300,14.120255470275879,5.173619747161865,8.946635723114014,63.36029643335636,0.0,9.246241569519043,5.117808818817139,14.658866882324219,0.0,86.41881561279297,1.377192735671997,0.0,0.0,1.2092915773391724,0.05581102892756462,9.246241569519043,5.117808818817139,3.6647167205810547,0.0,0.0,0.0,1.2092915773391724,0.05581102892756462,14.12024974822998,5.173619747161865,0.058035608381032944,0.0003926287463400513,0.052785083651542664,7.926741091068834e-05,0.052785083651542664,7.926741091068834e-05,14.120255470275879,5.173619747161865,0.4399999976158142,0.33000001311302185,0.4699999988079071,0.38999998569488525,-1.6023300886154175,-1.5559020042419434,12.17909049987793,13.24223518371582,0.06122449040412903,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1,env000053,3,R,0.003,300,9.467486381530762,6.555061340332031,2.9124250411987305,30.762389549144846,0.0,9.181839942932129,6.238603115081787,0.9411609768867493,0.6566084623336792,4.595371723175049,3.8883275985717773,0.0,0.0,0.050355568528175354,0.15230593085289001,9.181839942932129,6.238603115081787,0.23529024422168732,0.1641521155834198,0.0,0.0,0.050355568528175354,0.15230593085289001,9.467486381530762,6.555061340332031,0.001515784882940352,0.0014983953442424536,0.0009940899908542633,0.0007021078490652144,0.0009940899908542633,0.0007021078490652144,9.467486381530762,6.555061340332031,0.3100000023841858,0.11999999731779099,0.33000001311302185,0.11999999731779099,-1.449889063835144,-1.420090675354004,18.278919219970703,19.01419448852539,0.0714285746216774,0.10204081982374191,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2,env000071,1,R,0.003,300,9.585968017578125,4.911391735076904,4.674576282501221,48.76478070789811,1.1920928955078125e-07,8.704936981201172,4.908285617828369,2.1023285388946533,0.009525418281555176,9.352002143859863,1.4666779041290283,0.0,0.0,0.355448842048645,0.0007249865448102355,8.704936981201172,4.908285617828369,0.5255821347236633,0.002381354570388794,0.0,0.0,0.355448842048645,0.0007249865448102355,9.585968017578125,4.911391735076904,0.002335905795916915,0.0013547346461564302,0.0013696287060156465,0.0005472050979733467,0.0013696287060156465,0.0005472050979733467,9.585968017578125,4.911391735076904,0.46000000834465027,0.10999999940395355,0.47999998927116394,0.12999999523162842,-1.420353889465332,-1.4183223247528076,16.846967697143555,19.114246368408203,0.13265305757522583,0.010204081423580647,0.0,0.0,0.0,0.0,1.1920928955078125e-07,,,,,,,,,,,,
3,env000098,15,R,0.003,300,9.555397987365723,3.0210492610931396,6.534348726272583,68.38384685716271,2.384185791015625e-07,8.304899215698242,2.576641082763672,3.0685720443725586,1.232041358947754,18.43829917907715,3.614527702331543,0.0,0.0,0.48335573077201843,0.13639788329601288,8.304899215698242,2.576641082763672,0.7671430110931396,0.3080103397369385,0.0,0.0,0.48335573077201843,0.13639788329601288,9.555397987365723,3.0210492610931396,0.003083831164985895,0.0015914506511762738,0.0013566215056926012,0.0007469335105270147,0.0013566215056926012,0.0007469335105270147,9.555397987365723,3.0210492610931396,0.4300000071525574,0.10999999940395355,0.46000000834465027,0.12999999523162842,-1.275104284286499,-0.7469543814659119,15.69437313079834,16.03982162475586,0.09183673560619354,0.09183673560619354,0.0,0.0,0.0,0.0,2.384185791015625e-07,,,,,,,,,,,,
4,env000079,19,R,0.003,300,8.78853988647461,4.607420444488525,4.181119441986084,47.57467674944213,0.0,8.09712028503418,4.325666427612305,1.5660032033920288,0.008549260906875134,6.3347344398498535,1.458213210105896,0.0,0.0,0.2999192774295807,0.2796167731285095,8.09712028503418,4.325666427612305,0.3915008008480072,0.0021373152267187834,0.0,0.0,0.2999192774295807,0.2796167731285095,8.78853988647461,4.607420444488525,0.0022381783928722143,0.0016315930988639593,0.001185613451525569,0.00047012115828692913,0.001185613451525569,0.00047012115828692913,8.78853988647461,4.607420444488525,0.1899999976158142,0.12999999523162842,0.20000000298023224,0.12999999523162842,-1.3750029802322388,-1.3194528818130493,17.062971115112305,19.886613845825195,0.13265305757522583,0.020408162847161293,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
