split,environment,path_num,condition_id,source_id,stage1_safe_cost,teacher_safe_cost,stage1_mode,teacher_mode,teacher_valid,B_cost_only_safe_cost,B_cost_only_mode,B_cost_only_recovery,D_induced_coupling_safe_cost,D_induced_coupling_mode,D_induced_coupling_recovery
heldout,env000077,4,4,0,1.4749494791030884,0.16542857885360718,-1,-1,True,1.142134666442871,-1,0.25415003299713135,1.183204174041748,-1,0.22278781235218048
heldout,env000077,4,4,1,1.4263784885406494,0.16441640257835388,-1,-1,True,1.2393878698349,-1,0.14817452430725098,1.2589802742004395,-1,0.13264916837215424
heldout,env000077,4,4,2,1.549800992012024,0.2067844271659851,-1,-1,True,1.3887261152267456,-1,0.11993513256311417,1.2890105247497559,-1,0.1941826045513153
heldout,env000077,4,4,3,0.9512581825256348,0.25050365924835205,-1,-1,True,1.1497786045074463,-1,-0.28329524397850037,0.9604259729385376,-1,-0.013082741759717464
heldout,env000090,2,5,0,4.808901786804199,2.430344343185425,-1,-1,True,4.69274377822876,-1,0.04883548617362976,4.917749404907227,-1,-0.04576203227043152
heldout,env000090,2,5,1,5.925667762756348,2.22511887550354,-1,-1,True,5.196217060089111,-1,0.1971195936203003,5.691563606262207,-1,0.06326200813055038
heldout,env000090,2,5,2,5.309075355529785,2.1239240169525146,-1,-1,True,4.87849760055542,-1,0.13518282771110535,4.901911735534668,-1,0.12783180177211761
heldout,env000090,2,5,3,5.104781150817871,2.115947723388672,-1,-1,True,5.004542350769043,-1,0.033537767827510834,4.99216365814209,-1,0.037679415196180344
heldout,env000088,1,6,0,4.801366329193115,1.2462221384048462,-1,-1,True,9.690204620361328,-1,-1.3751448392868042,6.822795867919922,-1,-0.5685928463935852
heldout,env000088,1,6,1,9.255290031433105,1.260270595550537,1,1,True,8.320608139038086,-1,0.11690802127122879,7.031651973724365,-1,0.27812790870666504
heldout,env000088,1,6,2,6.86326789855957,1.1033951044082642,1,1,True,7.270987510681152,1,-0.07078621536493301,11.212607383728027,1,-0.7551103234291077
heldout,env000088,1,6,3,4.648860454559326,1.6522386074066162,-1,-1,True,12.751768112182617,-1,-2.7040138244628906,6.764784336090088,-1,-0.7061030864715576
heldout,env000069,2,7,0,5.747583866119385,0.7007869482040405,-1,-1,True,6.711345672607422,-1,-0.19096505641937256,6.344186305999756,-1,-0.11821407824754715
heldout,env000069,2,7,1,6.08693790435791,0.7207874655723572,-1,-1,True,6.713461399078369,-1,-0.11675474047660828,8.633200645446777,-1,-0.4745045304298401
heldout,env000069,2,7,2,5.33612585067749,0.5063198208808899,-1,-1,True,8.12578010559082,-1,-0.5775913596153259,8.75868034362793,-1,-0.7086318731307983
heldout,env000069,2,7,3,5.463584899902344,0.7878332734107971,-1,-1,True,9.385882377624512,-1,-0.8388592600822449,7.940479755401611,-1,-0.5297319293022156
heldout,env000091,3,8,0,2.8232014179229736,0.30573055148124695,1,1,True,2.750927686691284,1,0.028708865866065025,2.899564027786255,1,-0.03033306635916233
heldout,env000091,3,8,1,2.9470369815826416,0.3010048568248749,1,0,True,2.909010410308838,1,0.014371167868375778,3.0063912868499756,1,-0.02243143878877163
heldout,env000091,3,8,2,2.9243998527526855,0.2883017063140869,1,0,True,2.8451602458953857,1,0.03005942888557911,2.9679253101348877,1,-0.01651131920516491
heldout,env000091,3,8,3,2.8386082649230957,0.30266502499580383,1,1,True,2.6960885524749756,1,0.05619988217949867,2.738982915878296,1,0.0392853207886219
heldout,env000046,4,9,0,3.305405855178833,0.5508149266242981,-1,-1,True,2.9195456504821777,-1,0.14007894694805145,3.151124954223633,-1,0.05600864067673683
heldout,env000046,4,9,1,2.797273635864258,0.5601665377616882,-1,-1,True,2.3410730361938477,-1,0.20392434298992157,2.5508322715759277,-1,0.11016073822975159
heldout,env000046,4,9,2,2.804774045944214,0.23392336070537567,-1,-1,True,2.577073097229004,-1,0.08857027441263199,2.1824333667755127,-1,0.24207578599452972
heldout,env000046,4,9,3,3.199955940246582,0.5504533648490906,-1,-1,True,2.8124260902404785,-1,0.14626513421535492,3.1011736392974854,-1,0.037283338606357574
heldout,env000072,0,10,0,5.57210636138916,1.8330278396606445,-1,-1,True,6.031867980957031,1,-0.12296120822429657,5.283157825469971,1,0.0772780105471611
heldout,env000072,0,10,1,5.051320552825928,1.8264036178588867,-1,-1,True,4.910174369812012,-1,0.04376738518476486,4.758018970489502,-1,0.09094856679439545
heldout,env000072,0,10,2,5.38771915435791,1.3004252910614014,-1,-1,True,3.422116994857788,0,0.48090553283691406,3.9576263427734375,-1,0.3498874604701996
heldout,env000072,0,10,3,4.0270490646362305,0.5160965919494629,-1,-1,True,4.906867504119873,-1,-0.25059252977371216,3.191685199737549,-1,0.23793083429336548
heldout,env000087,3,11,0,8.726396560668945,4.025302410125732,1,0,True,8.529986381530762,1,0.04177967458963394,8.592185974121094,1,0.028548797592520714
heldout,env000087,3,11,1,9.539363861083984,2.5408170223236084,1,1,True,10.406059265136719,1,-0.12383934110403061,9.43970775604248,1,0.014239543117582798
heldout,env000087,3,11,2,9.782073974609375,3.25612211227417,1,1,True,10.274904251098633,1,-0.07551852613687515,9.792926788330078,1,-0.0016630238387733698
heldout,env000087,3,11,3,8.634204864501953,4.092545986175537,-1,-1,True,8.937509536743164,-1,-0.06678279489278793,8.744158744812012,-1,-0.024210069328546524
heldout,env000092,2,12,0,7.080886363983154,1.8848686218261719,1,1,True,8.921643257141113,1,-0.3542630076408386,7.331333637237549,1,-0.0481998510658741
heldout,env000092,2,12,1,6.7044758796691895,2.7764737606048584,1,0,True,8.461228370666504,0,-0.44723817706108093,7.263463973999023,1,-0.14230850338935852
heldout,env000092,2,12,2,7.499910831451416,2.162156343460083,0,-1,True,9.042381286621094,0,-0.2889736592769623,8.051898956298828,0,-0.10341205447912216
heldout,env000092,2,12,3,7.0799784660339355,2.1484456062316895,1,1,True,9.10165786743164,1,-0.40994948148727417,7.1947808265686035,1,-0.02327924408018589
