path_id,center,sigma,center_cost,success_rate,perturbed_cost_mean,cost_multiplier_mean
43,7,0.1,0.004991153720766306,1.0,0.005132569465786219,1.028333306312561
43,8,0.1,0.004600344691425562,1.0,0.004752391017973423,1.0330510139465332
43,9,0.1,0.005762684158980846,1.0,0.005841274280101061,1.0136377811431885
43,10,0.1,0.004976825788617134,1.0,0.0052362545393407345,1.0521273612976074
43,11,0.1,0.004974109586328268,1.0,0.0051750196143984795,1.040390968322754
43,12,0.1,0.006240495014935732,1.0,0.006278477609157562,1.0060863494873047
43,13,0.1,0.0056496430188417435,1.0,0.005721393972635269,1.012700080871582
43,14,0.1,0.004094516392797232,1.0,0.004264275077730417,1.0414601564407349
43,15,0.1,0.006254913285374641,1.0,0.006405230611562729,1.0240318775177002
43,16,0.1,0.0049188160337507725,1.0,0.00500319991260767,1.0171552896499634
43,17,0.1,0.005070604383945465,1.0,0.005197429563850164,1.0250118970870972
43,18,0.1,0.005882384721189737,1.0,0.005971760954707861,1.0151939392089844
43,19,0.1,0.0053268251940608025,1.0,0.005410986952483654,1.015799641609192
43,20,0.1,0.0045472485944628716,1.0,0.004732486791908741,1.0407363176345825
43,21,0.1,0.0057782018557190895,1.0,0.005871160421520472,1.0160877704620361
43,22,0.1,0.006743112578988075,1.0,0.006795589812099934,1.0077823400497437
43,23,0.1,0.004427615087479353,1.0,0.004542814567685127,1.0260186195373535
43,24,0.1,0.004829201847314835,1.0,0.0049394527450203896,1.0228300094604492
43,25,0.1,0.0059840017929673195,1.0,0.0061033619567751884,1.0199464559555054
43,26,0.1,0.00628241989761591,1.0,0.006435428746044636,1.0243550539016724
43,27,0.1,0.005383980926126242,1.0,0.0054714432917535305,1.016244888305664
43,28,0.1,0.005285164806991816,1.0,0.005449497140944004,1.0310931205749512
43,29,0.1,0.005308208987116814,1.0,0.0053915707394480705,1.0157043933868408
43,30,0.1,0.0031383608002215624,1.0,0.003206609981134534,1.0217468738555908
43,31,0.1,0.0046492815017700195,1.0,0.004771292209625244,1.026242733001709
43,0,0.2,0.0042926413007080555,1.0,0.0045694573782384396,1.064486026763916
43,1,0.2,0.008575301617383957,0.0,0.009982658550143242,1.1641173362731934
43,2,0.2,0.0052963607013225555,0.90625,0.0059472378343343735,1.1228915452957153
43,3,0.2,0.006562515627592802,1.0,0.0068356990814208984,1.0416278839111328
43,4,0.2,0.0054284497164189816,0.84375,0.010284196585416794,1.8944998979568481
43,5,0.2,0.005689084995537996,1.0,0.006018833722919226,1.0579615831375122
43,6,0.2,0.004378531593829393,0.5625,0.024123525246977806,5.5095014572143555
43,7,0.2,0.004991153720766306,1.0,0.005545123014599085,1.110990285873413
43,8,0.2,0.004600344691425562,0.9375,0.005763913504779339,1.252930760383606
43,9,0.2,0.005762684158980846,1.0,0.006105995737016201,1.059574842453003
43,10,0.2,0.004976825788617134,0.9375,0.005834621377289295,1.1723579168319702
43,11,0.2,0.004974109586328268,0.90625,0.005941176321357489,1.1944199800491333
43,12,0.2,0.006240495014935732,1.0,0.006418564822524786,1.0285345315933228
43,13,0.2,0.0056496430188417435,1.0,0.005966127384454012,1.0560184717178345
43,14,0.2,0.004094516392797232,1.0,0.0047082300297915936,1.1498868465423584
43,15,0.2,0.006254913285374641,0.9375,0.006811488885432482,1.0889822244644165
43,16,0.2,0.0049188160337507725,1.0,0.005233943462371826,1.06406569480896
43,17,0.2,0.005070604383945465,1.0,0.005457396153360605,1.0762813091278076
43,18,0.2,0.005882384721189737,1.0,0.00622045062482357,1.0574707984924316
43,19,0.2,0.0053268251940608025,1.0,0.0056091183796525,1.0529946088790894
43,20,0.2,0.0045472485944628716,1.0,0.0051702456548810005,1.1370052099227905
43,21,0.2,0.0057782018557190895,1.0,0.006087696645408869,1.0535624027252197
43,22,0.2,0.006743112578988075,1.0,0.0069412789307534695,1.0293879508972168
43,23,0.2,0.004427615087479353,0.84375,0.005972027312964201,1.3488136529922485
43,24,0.2,0.004829201847314835,1.0,0.005200858227908611,1.0769602060317993
43,25,0.2,0.0059840017929673195,0.96875,0.006419873330742121,1.0728394985198975
43,26,0.2,0.00628241989761591,0.875,0.006902593653649092,1.0987157821655273
43,27,0.2,0.005383980926126242,1.0,0.005763814318925142,1.0705487728118896
43,28,0.2,0.005285164806991816,1.0,0.005934713874012232,1.1229004859924316
43,29,0.2,0.005308208987116814,1.0,0.005683688446879387,1.0707354545593262
43,30,0.2,0.0031383608002215624,1.0,0.003382454626262188,1.077777624130249
43,31,0.2,0.0046492815017700195,1.0,0.00511236023157835,1.0996023416519165
43,0,0.5,0.0042926413007080555,0.875,0.006047690752893686,1.4088506698608398
43,1,0.5,0.008575301617383957,0.0,0.013262434862554073,1.546585202217102
43,2,0.5,0.0052963607013225555,0.5625,0.007460002321749926,1.4085147380828857
43,3,0.5,0.006562515627592802,0.34375,0.007898496463894844,1.2035773992538452
43,4,0.5,0.0054284497164189816,0.5,0.010926161892712116,2.012759208679199
43,5,0.5,0.005689084995537996,0.71875,0.007106358651071787,1.2491216659545898
43,6,0.5,0.004378531593829393,0.46875,0.009063253179192543,2.069929838180542
43,7,0.5,0.004991153720766306,0.6875,0.010139279067516327,2.031449794769287
43,8,0.5,0.004600344691425562,0.78125,0.007330009248107672,1.5933609008789062
43,9,0.5,0.005762684158980846,0.46875,0.008621659129858017,1.496118426322937
43,10,0.5,0.004976825788617134,0.53125,0.007643647957593203,1.5358479022979736
43,11,0.5,0.004974109586328268,0.71875,0.009050277993083,1.8194769620895386
43,12,0.5,0.006240495014935732,0.65625,0.007454499136656523,1.1945364475250244
43,13,0.5,0.0056496430188417435,0.625,0.007847212255001068,1.388974905014038
43,14,0.5,0.004094516392797232,0.875,0.006779868621379137,1.6558409929275513
43,15,0.5,0.006254913285374641,0.1875,0.008509618230164051,1.3604694604873657
43,16,0.5,0.0049188160337507725,0.9375,0.0064284647814929485,1.306912899017334
43,17,0.5,0.005070604383945465,0.84375,0.00693576131016016,1.3678370714187622
43,18,0.5,0.005882384721189737,0.59375,0.007842734456062317,1.3332575559616089
43,19,0.5,0.0053268251940608025,0.71875,0.0072729806415736675,1.3653502464294434
43,20,0.5,0.0045472485944628716,0.6875,0.006821380462497473,1.50011146068573
43,21,0.5,0.0057782018557190895,0.78125,0.0072710346430540085,1.2583558559417725
43,22,0.5,0.006743112578988075,0.34375,0.00797390565276146,1.182525873184204
43,23,0.5,0.004427615087479353,0.71875,0.007625428959727287,1.722242832183838
43,24,0.5,0.004829201847314835,0.875,0.006656796205788851,1.378446340560913
43,25,0.5,0.0059840017929673195,0.40625,0.008308329619467258,1.3884235620498657
43,26,0.5,0.00628241989761591,0.15625,0.008759409189224243,1.3942731618881226
43,27,0.5,0.005383980926126242,0.59375,0.007570338435471058,1.4060856103897095
43,28,0.5,0.005285164806991816,0.46875,0.007799861952662468,1.4758028984069824
43,29,0.5,0.005308208987116814,0.53125,0.007864711806178093,1.481613039970398
43,30,0.5,0.0031383608002215624,0.90625,0.0051502506248652935,1.6410638093948364
43,31,0.5,0.0046492815017700195,0.6875,0.007120152935385704,1.5314521789550781
69,0,0.05,0.002472978550940752,1.0,0.0024881591089069843,1.0061386823654175
69,1,0.05,0.002461726777255535,1.0,0.002491621533408761,1.012143850326538
69,2,0.05,0.00264816009439528,1.0,0.002660563448444009,1.0046837329864502
69,3,0.05,0.0018015707610175014,1.0,0.001863644109107554,1.0344550609588623
69,4,0.05,0.0022821533493697643,1.0,0.0022991448640823364,1.0074453353881836
69,5,0.05,0.00245645665563643,1.0,0.0024864093866199255,1.0121934413909912
69,6,0.05,0.0022974868770688772,1.0,0.002306370995938778,1.0038669109344482
69,7,0.05,0.002538819797337055,1.0,0.0025453786365687847,1.0025832653045654
69,8,0.05,0.001840562210418284,1.0,0.0018616763409227133,1.0114715099334717
69,9,0.05,0.0031015293207019567,1.0,0.003114339429885149,1.0041301250457764
69,10,0.05,0.0022459193132817745,0.9375,0.0035026762634515762,1.5595732927322388
69,11,0.05,0.0023097326047718525,1.0,0.0023291537072509527,1.0084084272384644
69,12,0.05,0.002504426520317793,1.0,0.0025178189389407635,1.005347490310669
69,13,0.05,0.002308407099917531,1.0,0.002317407401278615,1.0038989782333374
69,14,0.05,0.0032064940314739943,1.0,0.0032278504222631454,1.0066603422164917
69,15,0.05,0.0023560787085443735,1.0,0.0023688829969614744,1.0054346323013306
69,16,0.05,0.0030124024488031864,1.0,0.0030396580696105957,1.0090477466583252
69,17,0.05,0.0030758576467633247,1.0,0.0030874896328896284,1.0037816762924194
69,18,0.05,0.002335540484637022,1.0,0.002345686312764883,1.00434410572052
69,19,0.05,0.0030059281270951033,1.0,0.0030313509050756693,1.0084575414657593
69,20,0.05,0.0030576058197766542,1.0,0.003067780751734972,1.00332772731781
69,21,0.05,0.002306130947545171,0.90625,0.0173496063798666,7.523252964019775
69,22,0.05,0.0036857635714113712,0.0,0.0037710261531174183,1.0231329202651978
69,23,0.05,0.002879021456465125,0.84375,0.009352286346256733,3.248425006866455
69,24,0.05,0.002683386905118823,1.0,0.0027010939083993435,1.006598711013794
69,25,0.05,0.002525565680116415,1.0,0.0025392312090843916,1.00541090965271
69,26,0.05,0.002745491685345769,1.0,0.0027587423101067543,1.0048264265060425
69,27,0.05,0.0022906765807420015,1.0,0.0023133293725550175,1.0098891258239746
69,28,0.05,0.0026976235676556826,0.9375,0.0030051758512854576,1.1140086650848389
69,29,0.05,0.0026308924425393343,1.0,0.002644915133714676,1.005330204963684
69,30,0.05,0.0030234563164412975,1.0,0.0030339639633893967,1.0034754276275635
69,31,0.05,0.0025498708710074425,0.96875,0.0026631029322743416,1.0444068908691406
69,0,0.1,0.002472978550940752,1.0,0.0025328334886580706,1.0242035388946533
69,1,0.1,0.002461726777255535,0.96875,0.0026366091333329678,1.0710405111312866
69,2,0.1,0.00264816009439528,1.0,0.0026962936390191317,1.0181763172149658
69,3,0.1,0.0018015707610175014,0.96875,0.0021244194358587265,1.1792042255401611
69,4,0.1,0.0022821533493697643,1.0,0.0023578968830406666,1.0331895351409912
69,5,0.1,0.00245645665563643,0.96875,0.00276352372020483,1.1250040531158447
69,6,0.1,0.0022974868770688772,1.0,0.00233806436881423,1.017661690711975
69,7,0.1,0.002538819797337055,1.0,0.002567517338320613,1.0113035440444946
69,8,0.1,0.001840562210418284,1.0,0.0019215007778257132,1.0439748764038086
69,9,0.1,0.0031015293207019567,1.0,0.003152781631797552,1.0165247917175293
69,10,0.1,0.0022459193132817745,0.71875,0.016694610938429832,7.433308124542236
69,11,0.1,0.0023097326047718525,1.0,0.0023860344663262367,1.0330348014831543
69,12,0.1,0.002504426520317793,1.0,0.0025533968582749367,1.019553542137146
69,13,0.1,0.002308407099917531,1.0,0.002349233953282237,1.017686128616333
69,14,0.1,0.0032064940314739943,1.0,0.00326736643910408,1.018984079360962
69,15,0.1,0.0023560787085443735,1.0,0.002409091219305992,1.0225002765655518
69,16,0.1,0.0030124024488031864,0.96875,0.0031644676346331835,1.0504796504974365
69,17,0.1,0.0030758576467633247,1.0,0.003131257835775614,1.0180113315582275
69,18,0.1,0.002335540484637022,1.0,0.0023853937163949013,1.0213454961776733
69,19,0.1,0.0030059281270951033,1.0,0.003073502564802766,1.0224803686141968
69,20,0.1,0.0030576058197766542,1.0,0.003097919747233391,1.0131847858428955
69,21,0.1,0.002306130947545171,0.84375,0.014086239971220493,6.108170032501221
69,22,0.1,0.0036857635714113712,0.0,0.0038153755012899637,1.035165548324585
69,23,0.1,0.002879021456465125,0.6875,0.02320905216038227,8.061436653137207
69,24,0.1,0.002683386905118823,1.0,0.0027496032416820526,1.0246764421463013
69,25,0.1,0.002525565680116415,1.0,0.0025777209084481,1.020650863647461
69,26,0.1,0.002745491685345769,1.0,0.002799243200570345,1.019577980041504
69,27,0.1,0.0022906765807420015,1.0,0.002368415240198374,1.0339369773864746
69,28,0.1,0.0026976235676556826,0.8125,0.0071239289827644825,2.6408166885375977
69,29,0.1,0.0026308924425393343,1.0,0.0026856984477490187,1.020831823348999
69,30,0.1,0.0030234563164412975,1.0,0.003056286834180355,1.0108585357666016
69,31,0.1,0.0025498708710074425,0.90625,0.005381102208048105,2.1103432178497314
69,0,0.2,0.002472978550940752,1.0,0.0027769345324486494,1.122910737991333
69,1,0.2,0.002461726777255535,0.71875,0.004928169772028923,2.001915693283081
69,2,0.2,0.00264816009439528,0.96875,0.0028850007802248,1.0894360542297363
69,3,0.2,0.0018015707610175014,0.78125,0.002979096258059144,1.6536104679107666
69,4,0.2,0.0022821533493697643,0.9375,0.002702833618968725,1.184334635734558
69,5,0.2,0.00245645665563643,0.625,0.006842480041086674,2.785507917404175
69,6,0.2,0.0022974868770688772,0.96875,0.0025546348188072443,1.111925721168518
69,7,0.2,0.002538819797337055,0.96875,0.002729529980570078,1.0751177072525024
69,8,0.2,0.001840562210418284,1.0,0.0021901752334088087,1.1899490356445312
69,9,0.2,0.0031015293207019567,0.9375,0.0033594658598303795,1.0831643342971802
69,10,0.2,0.0022459193132817745,0.53125,0.017137475311756134,7.630494117736816
69,11,0.2,0.0023097326047718525,0.90625,0.0030731288716197014,1.3305127620697021
69,12,0.2,0.002504426520317793,1.0,0.002696151612326503,1.076554536819458
69,13,0.2,0.002308407099917531,1.0,0.002510535065084696,1.0875616073608398
69,14,0.2,0.0032064940314739943,1.0,0.0034052226692438126,1.0619767904281616
69,15,0.2,0.0023560787085443735,0.96875,0.0026601161807775497,1.1290440559387207
69,16,0.2,0.0030124024488031864,0.6875,0.003785584354773164,1.2566661834716797
69,17,0.2,0.0030758576467633247,0.90625,0.0035105415154248476,1.1413211822509766
69,18,0.2,0.002335540484637022,1.0,0.0025824671611189842,1.1057257652282715
69,19,0.2,0.0030059281270951033,1.0,0.0032308262307196856,1.0748182535171509
69,20,0.2,0.0030576058197766542,0.9375,0.0032311081886291504,1.0567445755004883
69,21,0.2,0.002306130947545171,0.625,0.02539324015378952,11.011186599731445
69,22,0.2,0.0036857635714113712,0.0,0.004032258875668049,1.0940091609954834
69,23,0.2,0.002879021456465125,0.46875,0.07065646350383759,24.541831970214844
69,24,0.2,0.002683386905118823,0.9375,0.0030161866452544928,1.1240222454071045
69,25,0.2,0.002525565680116415,0.96875,0.0028124016243964434,1.1135729551315308
69,26,0.2,0.002745491685345769,0.9375,0.0030372533947229385,1.1062695980072021
