split,environment,path_num,condition_id,source_id,stage1_safe_cost,teacher_safe_cost,stage1_mode,teacher_mode,teacher_valid,B_cost_only_safe_cost,B_cost_only_mode,B_cost_only_recovery,D_induced_coupling_safe_cost,D_induced_coupling_mode,D_induced_coupling_recovery
heldout,env000069,2,7,2,5.08859395980835,0.5220410227775574,-1,-1,True,7.0950751304626465,-1,-0.43938636779785156,9.038596153259277,-1,-0.864985466003418
heldout,env000069,2,7,3,7.146430015563965,0.671822726726532,-1,-1,True,7.542855739593506,-1,-0.06122776120901108,10.702213287353516,-1,-0.549189031124115
heldout,env000091,3,8,0,3.752934694290161,0.3486626446247101,1,0,True,3.5905563831329346,0,0.04769839346408844,3.6417148113250732,0,0.032670680433511734
heldout,env000091,3,8,1,2.8032665252685547,0.3244989514350891,1,1,True,2.4975433349609375,1,0.12333676964044571,2.664799928665161,1,0.05586106330156326
heldout,env000091,3,8,2,2.644274950027466,0.5984215140342712,1,1,True,2.640683650970459,1,0.0017554039368405938,3.0854063034057617,1,-0.2156221717596054
heldout,env000091,3,8,3,2.5419938564300537,0.30147305130958557,-1,-1,True,1.9268836975097656,-1,0.27453893423080444,2.5190625190734863,0,0.010234825313091278
heldout,env000046,4,9,0,3.2709293365478516,0.7861768007278442,-1,-1,True,2.946237564086914,-1,0.13067367672920227,2.051010847091675,-1,0.4909617304801941
heldout,env000046,4,9,1,2.326322555541992,0.5629512667655945,-1,-1,True,1.8451794385910034,1,0.27285411953926086,2.2352941036224365,0,0.05162183195352554
heldout,env000046,4,9,2,3.3188066482543945,0.5831962823867798,-1,-1,True,2.877976179122925,-1,0.1611451953649521,3.1084659099578857,-1,0.07688987255096436
heldout,env000046,4,9,3,3.1276144981384277,0.5508756637573242,-1,-1,True,2.756767749786377,-1,0.14392097294330597,3.136295795440674,-1,-0.0033691024873405695
heldout,env000072,0,10,0,5.144954681396484,1.80354642868042,-1,-1,True,4.732955455780029,-1,0.12330107390880585,4.747827529907227,0,0.1188502311706543
heldout,env000072,0,10,1,5.0655198097229,1.8973393440246582,-1,-1,True,4.9696221351623535,-1,0.03026900626718998,5.050422668457031,0,0.004765240475535393
heldout,env000072,0,10,2,3.5767946243286133,0.9709224104881287,1,1,True,4.185934066772461,1,-0.23375645279884338,4.043903350830078,0,-0.17925235629081726
heldout,env000072,0,10,3,6.297593593597412,1.852420687675476,-1,-1,True,6.867027759552002,-1,-0.12810169160366058,5.600714206695557,-1,0.1567721664905548
heldout,env000087,3,11,0,8.365415573120117,3.940591335296631,-1,-1,True,8.704988479614258,-1,-0.07674268633127213,8.59211254119873,-1,-0.05123298987746239
heldout,env000087,3,11,1,7.920170307159424,3.9292969703674316,-1,-1,True,8.459580421447754,-1,-0.1351609230041504,7.762791156768799,-1,0.039434764534235
heldout,env000087,3,11,2,9.723817825317383,7.130168914794922,1,0,True,10.077624320983887,1,-0.1364126354455948,9.323164939880371,0,0.15447460114955902
heldout,env000087,3,11,3,8.340786933898926,4.769626617431641,1,0,True,8.13342571258545,1,0.0580655038356781,8.161994934082031,1,0.05006552115082741
heldout,env000092,2,12,0,6.85570764541626,2.1524956226348877,1,1,True,8.588632583618164,1,-0.3684556484222412,7.181571960449219,1,-0.06928548961877823
heldout,env000092,2,12,1,6.7618608474731445,2.1303367614746094,0,0,True,8.132575035095215,0,-0.2959531545639038,7.2479658126831055,0,-0.10495572537183762
heldout,env000092,2,12,2,6.754663944244385,2.132122278213501,1,1,True,8.750288009643555,1,-0.43171578645706177,7.176293849945068,1,-0.0912117063999176
heldout,env000092,2,12,3,7.071468353271484,2.2017009258270264,1,0,True,8.699982643127441,0,-0.33441317081451416,7.513113975524902,0,-0.09069132059812546
