map_id,condition_id,source_id,path_num,strict_safe,max_esdf_violation,safe_cost,path_length,curvature_max,curvature_exceedance,jerk,endpoint_yaw_error,self_intersection,abnormal,mode_label,length_chord_ratio
env000020,1,2,0,False,0.20366215705871582,0.7439505457878113,12.205379486083984,2.7690820693969727,0.06122449040412903,0.00015299477672670037,0.07246536016464233,False,False,-1,1.0300683975219727
env000020,1,3,0,False,0.10930480062961578,1.8178507089614868,12.135107040405273,6.96083927154541,0.0714285671710968,0.0002842182875610888,0.3160897493362427,False,False,-1,1.0241377353668213
env000020,1,4,0,False,0.5511978268623352,4.380756378173828,12.218306541442871,2.0936243534088135,0.05102040618658066,0.0001160650426754728,0.3180178999900818,False,False,1,1.0311594009399414
env000020,1,5,0,False,0.5738769769668579,5.001242160797119,12.23296070098877,3.80997896194458,0.05102040618658066,0.00016132439486682415,0.2271186113357544,False,False,0,1.0323960781097412
env000020,1,6,0,False,0.304198682308197,2.659078598022461,12.165984153747559,5.261476993560791,0.0714285671710968,0.00022721881396137178,0.30271148681640625,False,False,-1,1.0267436504364014
env000020,1,7,0,False,0.28751832246780396,2.8409156799316406,12.219860076904297,2.407499313354492,0.05102040618658066,0.00012333276390563697,0.05775618553161621,False,False,-1,1.0312904119491577
env000020,1,8,0,False,0.31127628684043884,2.77101731300354,12.279707908630371,8.5121431350708,0.0714285671710968,0.0003248130960855633,0.32994526624679565,False,False,0,1.0363413095474243
env000020,1,9,0,False,0.45183899998664856,3.701498031616211,12.240887641906738,3.8778841495513916,0.06122449040412903,0.00015235616592690349,0.06435466557741165,False,False,0,1.0330650806427002
env000020,1,10,0,False,0.5757126212120056,4.984127044677734,12.458402633666992,7.736062526702881,0.09183673560619354,0.0002742811047937721,0.2093631625175476,False,False,1,1.051422119140625
env000020,1,11,0,False,0.0028167690616101027,0.8744996190071106,12.18179702758789,2.5801022052764893,0.05102040618658066,0.00014254638517741114,0.16991537809371948,False,False,-1,1.0280781984329224
env000020,1,12,0,False,0.3906921148300171,3.3825080394744873,12.218040466308594,3.8945260047912598,0.06122449040412903,0.00015060372243169695,0.13906443119049072,False,False,0,1.0311368703842163
env000020,1,13,0,False,0.37932437658309937,3.388387441635132,12.315179824829102,9.90395450592041,0.09183673560619354,0.00036240540794096887,0.3168466091156006,False,False,0,1.0393348932266235
env000020,1,14,0,True,0.0,0.6562269926071167,12.189680099487305,1.8998255729675293,0.040816325694322586,0.00012440379941836,0.29421672224998474,False,False,-1,1.0287433862686157
env000020,1,15,0,True,0.0,0.4332018792629242,12.156047821044922,2.502249002456665,0.040816325694322586,0.0001392448612023145,0.406659334897995,False,False,-1,1.0259050130844116
env000020,1,16,0,False,0.3672317862510681,3.4850614070892334,12.634824752807617,10.6110258102417,0.10204081237316132,0.0006858101114630699,0.42280375957489014,False,False,1,1.066311240196228
env000020,1,17,0,False,0.020843505859375,0.8116239309310913,12.201092720031738,4.6211018562316895,0.05102040618658066,0.0002026981528615579,0.24859154224395752,False,False,-1,1.029706597328186
env000020,1,18,0,False,0.2831070125102997,2.492114305496216,12.325687408447266,5.213500022888184,0.09183673560619354,0.00019029987743124366,0.14385449886322021,False,False,0,1.0402216911315918
env000020,1,19,0,False,0.43909919261932373,3.6215085983276367,12.164862632751465,2.858107328414917,0.06122449040412903,0.00012706790585070848,0.37391895055770874,False,False,0,1.026648998260498
env000020,1,20,0,False,0.15930688381195068,1.0834189653396606,12.175644874572754,1.9432530403137207,0.040816325694322586,0.0001077904089470394,0.2810041308403015,False,False,-1,1.0275589227676392
env000020,1,21,0,False,0.5848038792610168,4.600311279296875,12.17735767364502,3.0605151653289795,0.06122449040412903,0.00012438885460142046,0.38585734367370605,False,False,0,1.0277035236358643
env000020,1,22,0,False,0.539080798625946,4.5134196281433105,12.2168607711792,3.1661057472229004,0.05102040618658066,0.0001226581516675651,0.18188588321208954,False,False,0,1.0310373306274414
env000020,1,23,0,False,0.5806502103805542,4.9882612228393555,12.392821311950684,12.636764526367188,0.08163265138864517,0.00045632483670488,0.3493306636810303,False,False,1,1.0458874702453613
env000020,1,24,0,False,0.4793488085269928,4.6585869789123535,12.253762245178223,10.943279266357422,0.08163265138864517,0.0004604168061632663,0.33343642950057983,False,False,1,1.0341516733169556
env000020,1,25,0,False,0.23423615097999573,2.612933874130249,12.275386810302734,4.7802276611328125,0.0714285671710968,0.00015820763655938208,0.13837242126464844,False,False,-1,1.0359766483306885
env000020,1,26,0,True,0.0,0.5332523584365845,12.153244018554688,2.0971755981445312,0.05102040618658066,0.0001715321559458971,0.3918200433254242,False,False,-1,1.0256683826446533
